fid,new_commun,old_commun,mean_runoff,date
3,KELILALINA,KELILALINA,0.008188359766156195,2007-10
12,MAROHARATRA,MAROHARATRA,0.010263650211009534,2007-10
13,MAROTOKO,MAROTOKO,0.007050292494704938,2007-10
1,RANOMAFANA,RANOMAFANA,0.008809153090581234,2007-10
10,TSARATANANA,TSARATANANA,0.00782916894846002,2007-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.007442972606394084,2007-11
4,AMBOHIMIERA,AMBOHIMIERA,0.007237838474221382,2007-11
9,ANALAMPASINA,ANALAMPASINA,0.008046993299735669,2007-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.004903047659995451,2007-11
7,AMBIABE,ANDRORANGAVOLA,0.005648222464425714,2007-11
14,ANTARETRA,ANTARETRA,0.004574762561065523,2007-11
15,ANTSINDRA,ANTSINDRA,0.003785313138566315,2007-11
5,AMPASINAMBO,FASINTSARA,0.009351173138915985,2007-11
11,FASINTSARA,FASINTSARA,0.007911959425400374,2007-11
8,IFANADIANA,IFANADIANA,0.005297889589296919,2007-11
3,KELILALINA,KELILALINA,0.006018333703548053,2007-11
12,MAROHARATRA,MAROHARATRA,0.006971898274629939,2007-11
13,MAROTOKO,MAROTOKO,0.004897484219376062,2007-11
1,RANOMAFANA,RANOMAFANA,0.00665870127204412,2007-11
10,TSARATANANA,TSARATANANA,0.005292770252671353,2007-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.023073617677100002,2007-12
4,AMBOHIMIERA,AMBOHIMIERA,0.017517587179988723,2007-12
9,ANALAMPASINA,ANALAMPASINA,0.02106933703063415,2007-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.0069398091193684595,2007-12
7,AMBIABE,ANDRORANGAVOLA,0.01874595319999982,2007-12
14,ANTARETRA,ANTARETRA,0.008270358159325052,2007-12
15,ANTSINDRA,ANTSINDRA,0.02390732123264041,2007-12
5,AMPASINAMBO,FASINTSARA,0.026477133428542785,2007-12
11,FASINTSARA,FASINTSARA,0.036569000880378844,2007-12
8,IFANADIANA,IFANADIANA,0.016023600624508524,2007-12
3,KELILALINA,KELILALINA,0.02359705649656939,2007-12
12,MAROHARATRA,MAROHARATRA,0.026644516233647258,2007-12
13,MAROTOKO,MAROTOKO,0.007016621975960701,2007-12
1,RANOMAFANA,RANOMAFANA,0.027998394989493535,2007-12
10,TSARATANANA,TSARATANANA,0.017511442961898546,2007-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.07028687118971637,2008-01
4,AMBOHIMIERA,AMBOHIMIERA,0.04595129690714661,2008-01
9,ANALAMPASINA,ANALAMPASINA,0.08487770523344676,2008-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.01586942735619849,2008-01
7,AMBIABE,ANDRORANGAVOLA,0.021977714625271146,2008-01
14,ANTARETRA,ANTARETRA,0.013832699037571295,2008-01
15,ANTSINDRA,ANTSINDRA,0.05576247707860276,2008-01
5,AMPASINAMBO,FASINTSARA,0.08994825217394033,2008-01
11,FASINTSARA,FASINTSARA,0.10210416352461878,2008-01
8,IFANADIANA,IFANADIANA,0.023011139314339377,2008-01
3,KELILALINA,KELILALINA,0.03282329758763672,2008-01
12,MAROHARATRA,MAROHARATRA,0.06297720380682667,2008-01
13,MAROTOKO,MAROTOKO,0.013432517538386054,2008-01
1,RANOMAFANA,RANOMAFANA,0.03856384744879358,2008-01
10,TSARATANANA,TSARATANANA,0.03296891216197789,2008-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.33492800153809854,2008-02
4,AMBOHIMIERA,AMBOHIMIERA,0.2073126139963512,2008-02
9,ANALAMPASINA,ANALAMPASINA,0.3337340882865631,2008-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.06621914823169615,2008-02
7,AMBIABE,ANDRORANGAVOLA,0.09735266842031876,2008-02
14,ANTARETRA,ANTARETRA,0.1477571229498605,2008-02
15,ANTSINDRA,ANTSINDRA,0.38799389829767883,2008-02
5,AMPASINAMBO,FASINTSARA,0.3109540007625688,2008-02
11,FASINTSARA,FASINTSARA,0.4029866286857242,2008-02
8,IFANADIANA,IFANADIANA,0.1277090349274493,2008-02
3,KELILALINA,KELILALINA,0.1601899822187841,2008-02
12,MAROHARATRA,MAROHARATRA,0.33072567597300506,2008-02
13,MAROTOKO,MAROTOKO,0.07062432379587515,2008-02
1,RANOMAFANA,RANOMAFANA,0.14647698417534766,2008-02
10,TSARATANANA,TSARATANANA,0.264145485110344,2008-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.1174131193798173,2008-03
4,AMBOHIMIERA,AMBOHIMIERA,0.10439093936081809,2008-03
9,ANALAMPASINA,ANALAMPASINA,0.11283661311021186,2008-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.07770970131153498,2008-03
7,AMBIABE,ANDRORANGAVOLA,0.08247721791551667,2008-03
14,ANTARETRA,ANTARETRA,0.10820087722521972,2008-03
15,ANTSINDRA,ANTSINDRA,0.10824842990948719,2008-03
5,AMPASINAMBO,FASINTSARA,0.12091216635078104,2008-03
11,FASINTSARA,FASINTSARA,0.12382635687711172,2008-03
8,IFANADIANA,IFANADIANA,0.09857636234417405,2008-03
3,KELILALINA,KELILALINA,0.09709722832719234,2008-03
12,MAROHARATRA,MAROHARATRA,0.13994526557500894,2008-03
13,MAROTOKO,MAROTOKO,0.07592763585482434,2008-03
1,RANOMAFANA,RANOMAFANA,0.08645794269086367,2008-03
10,TSARATANANA,TSARATANANA,0.12033814952347426,2008-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.08266716489590174,2008-04
4,AMBOHIMIERA,AMBOHIMIERA,0.06532545796849659,2008-04
9,ANALAMPASINA,ANALAMPASINA,0.06880288148346252,2008-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.05880625731104131,2008-04
7,AMBIABE,ANDRORANGAVOLA,0.061014619379541064,2008-04
14,ANTARETRA,ANTARETRA,0.059615057367773006,2008-04
15,ANTSINDRA,ANTSINDRA,0.08948650049100436,2008-04
5,AMPASINAMBO,FASINTSARA,0.07704549846351173,2008-04
11,FASINTSARA,FASINTSARA,0.08671821806873586,2008-04
8,IFANADIANA,IFANADIANA,0.06436420343587798,2008-04
3,KELILALINA,KELILALINA,0.06333367139493243,2008-04
12,MAROHARATRA,MAROHARATRA,0.08555138805892028,2008-04
13,MAROTOKO,MAROTOKO,0.05718482032421577,2008-04
1,RANOMAFANA,RANOMAFANA,0.05677563912871667,2008-04
10,TSARATANANA,TSARATANANA,0.07609886897734686,2008-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05327528193091315,2008-05
4,AMBOHIMIERA,AMBOHIMIERA,0.04512037500639055,2008-05
9,ANALAMPASINA,ANALAMPASINA,0.048098073649959515,2008-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.04602937457777459,2008-05
7,AMBIABE,ANDRORANGAVOLA,0.04677534351842372,2008-05
14,ANTARETRA,ANTARETRA,0.043821860529752434,2008-05
15,ANTSINDRA,ANTSINDRA,0.04886326876443563,2008-05
5,AMPASINAMBO,FASINTSARA,0.050391693050001345,2008-05
11,FASINTSARA,FASINTSARA,0.045549823360639514,2008-05
8,IFANADIANA,IFANADIANA,0.04820711824332572,2008-05
3,KELILALINA,KELILALINA,0.045158908675785966,2008-05
12,MAROHARATRA,MAROHARATRA,0.05025083249721351,2008-05
13,MAROTOKO,MAROTOKO,0.04533696459631636,2008-05
1,RANOMAFANA,RANOMAFANA,0.039516868345041894,2008-05
10,TSARATANANA,TSARATANANA,0.05228357220321639,2008-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.03807357089653356,2008-06
4,AMBOHIMIERA,AMBOHIMIERA,0.03391656394622629,2008-06
9,ANALAMPASINA,ANALAMPASINA,0.035233178682050205,2008-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.04026133527795057,2008-06
7,AMBIABE,ANDRORANGAVOLA,0.04021346586035149,2008-06
14,ANTARETRA,ANTARETRA,0.035457614939612914,2008-06
15,ANTSINDRA,ANTSINDRA,0.03116729060172788,2008-06
5,AMPASINAMBO,FASINTSARA,0.03851047077046508,2008-06
11,FASINTSARA,FASINTSARA,0.032421700681236655,2008-06
8,IFANADIANA,IFANADIANA,0.03791125272534286,2008-06
3,KELILALINA,KELILALINA,0.03544252397538616,2008-06
12,MAROHARATRA,MAROHARATRA,0.03715814901520155,2008-06
13,MAROTOKO,MAROTOKO,0.041518651306821995,2008-06
1,RANOMAFANA,RANOMAFANA,0.031647581372648434,2008-06
10,TSARATANANA,TSARATANANA,0.03733816739550198,2008-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.03213160459801014,2008-07
4,AMBOHIMIERA,AMBOHIMIERA,0.029184467984811932,2008-07
9,ANALAMPASINA,ANALAMPASINA,0.029463464154541062,2008-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03171821400361851,2008-07
7,AMBIABE,ANDRORANGAVOLA,0.031342698380463545,2008-07
14,ANTARETRA,ANTARETRA,0.028562668531145283,2008-07
15,ANTSINDRA,ANTSINDRA,0.026719769251641795,2008-07
5,AMPASINAMBO,FASINTSARA,0.033889893551620004,2008-07
11,FASINTSARA,FASINTSARA,0.03175884423283063,2008-07
8,IFANADIANA,IFANADIANA,0.029713194995834927,2008-07
3,KELILALINA,KELILALINA,0.028478123121120608,2008-07
12,MAROHARATRA,MAROHARATRA,0.033815930879316156,2008-07
13,MAROTOKO,MAROTOKO,0.032675054226467035,2008-07
1,RANOMAFANA,RANOMAFANA,0.02673512315904249,2008-07
10,TSARATANANA,TSARATANANA,0.02941986168968415,2008-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.027215986565321603,2008-08
4,AMBOHIMIERA,AMBOHIMIERA,0.026867488925635362,2008-08
9,ANALAMPASINA,ANALAMPASINA,0.02534677511670916,2008-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03047178081554103,2008-08
7,AMBIABE,ANDRORANGAVOLA,0.02983342305753989,2008-08
14,ANTARETRA,ANTARETRA,0.024195249508513955,2008-08
15,ANTSINDRA,ANTSINDRA,0.020699799525780303,2008-08
5,AMPASINAMBO,FASINTSARA,0.031340410667254195,2008-08
11,FASINTSARA,FASINTSARA,0.02805246402603663,2008-08
8,IFANADIANA,IFANADIANA,0.026775960765298416,2008-08
3,KELILALINA,KELILALINA,0.026337279676715866,2008-08
12,MAROHARATRA,MAROHARATRA,0.03108174491189665,2008-08
13,MAROTOKO,MAROTOKO,0.03131028551948195,2008-08
1,RANOMAFANA,RANOMAFANA,0.02576561850540976,2008-08
10,TSARATANANA,TSARATANANA,0.023772776252800994,2008-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.018949646601443437,2008-09
4,AMBOHIMIERA,AMBOHIMIERA,0.018678069783683967,2008-09
9,ANALAMPASINA,ANALAMPASINA,0.018239954587566765,2008-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.019917558048346787,2008-09
7,AMBIABE,ANDRORANGAVOLA,0.019517296829966592,2008-09
14,ANTARETRA,ANTARETRA,0.01712266849034382,2008-09
15,ANTSINDRA,ANTSINDRA,0.013395068061575697,2008-09
5,AMPASINAMBO,FASINTSARA,0.021238284591915065,2008-09
11,FASINTSARA,FASINTSARA,0.01761156022020602,2008-09
8,IFANADIANA,IFANADIANA,0.018224793312244532,2008-09
3,KELILALINA,KELILALINA,0.018109895854508628,2008-09
12,MAROHARATRA,MAROHARATRA,0.0198453639787,2008-09
13,MAROTOKO,MAROTOKO,0.020686047417349557,2008-09
1,RANOMAFANA,RANOMAFANA,0.017928589577691053,2008-09
10,TSARATANANA,TSARATANANA,0.016732099391200846,2008-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.012142598832230685,2008-10
4,AMBOHIMIERA,AMBOHIMIERA,0.012191599683667646,2008-10
9,ANALAMPASINA,ANALAMPASINA,0.012263961881478805,2008-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.012548978545242208,2008-10
7,AMBIABE,ANDRORANGAVOLA,0.012370473646034748,2008-10
14,ANTARETRA,ANTARETRA,0.011355240225617184,2008-10
15,ANTSINDRA,ANTSINDRA,0.008033160230251567,2008-10
5,AMPASINAMBO,FASINTSARA,0.01376303719243303,2008-10
11,FASINTSARA,FASINTSARA,0.01094922975958527,2008-10
8,IFANADIANA,IFANADIANA,0.011879092302116912,2008-10
3,KELILALINA,KELILALINA,0.011964063164578436,2008-10
12,MAROHARATRA,MAROHARATRA,0.012120518492259322,2008-10
13,MAROTOKO,MAROTOKO,0.013107274926097005,2008-10
1,RANOMAFANA,RANOMAFANA,0.011983338663327191,2008-10
10,TSARATANANA,TSARATANANA,0.011033390230080847,2008-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.022310864578226466,2008-11
4,AMBOHIMIERA,AMBOHIMIERA,0.01980905245485869,2008-11
9,ANALAMPASINA,ANALAMPASINA,0.024769177290684445,2008-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.013604936088832637,2008-11
7,AMBIABE,ANDRORANGAVOLA,0.019681700546283227,2008-11
14,ANTARETRA,ANTARETRA,0.010008893493128963,2008-11
15,ANTSINDRA,ANTSINDRA,0.020880444645695218,2008-11
5,AMPASINAMBO,FASINTSARA,0.021065768629770547,2008-11
11,FASINTSARA,FASINTSARA,0.0263207631787876,2008-11
8,IFANADIANA,IFANADIANA,0.015543190865164543,2008-11
3,KELILALINA,KELILALINA,0.01831167092644116,2008-11
12,MAROHARATRA,MAROHARATRA,0.019021875846583814,2008-11
13,MAROTOKO,MAROTOKO,0.014179086351624666,2008-11
1,RANOMAFANA,RANOMAFANA,0.022056791365433426,2008-11
10,TSARATANANA,TSARATANANA,0.013903078978956472,2008-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05330285497766804,2008-12
4,AMBOHIMIERA,AMBOHIMIERA,0.047111504000010365,2008-12
9,ANALAMPASINA,ANALAMPASINA,0.0719453090447785,2008-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.028745201807709005,2008-12
7,AMBIABE,ANDRORANGAVOLA,0.0357063989293757,2008-12
14,ANTARETRA,ANTARETRA,0.021024487364403932,2008-12
15,ANTSINDRA,ANTSINDRA,0.03502984917974345,2008-12
5,AMPASINAMBO,FASINTSARA,0.048735132330377,2008-12
11,FASINTSARA,FASINTSARA,0.06273458618141046,2008-12
8,IFANADIANA,IFANADIANA,0.03253033415265683,2008-12
3,KELILALINA,KELILALINA,0.04086167445216089,2008-12
12,MAROHARATRA,MAROHARATRA,0.03185653208605031,2008-12
13,MAROTOKO,MAROTOKO,0.026742603058610783,2008-12
1,RANOMAFANA,RANOMAFANA,0.044785351560040494,2008-12
10,TSARATANANA,TSARATANANA,0.033425916492838686,2008-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.2114511551069304,2009-01
4,AMBOHIMIERA,AMBOHIMIERA,0.17188001276521864,2009-01
9,ANALAMPASINA,ANALAMPASINA,0.22625716474717283,2009-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.09133678072816236,2009-01
7,AMBIABE,ANDRORANGAVOLA,0.11044525104942071,2009-01
14,ANTARETRA,ANTARETRA,0.1486427520758672,2009-01
15,ANTSINDRA,ANTSINDRA,0.21870171404700867,2009-01
5,AMPASINAMBO,FASINTSARA,0.1428969356588855,2009-01
11,FASINTSARA,FASINTSARA,0.20200841861520322,2009-01
8,IFANADIANA,IFANADIANA,0.14108473784651693,2009-01
3,KELILALINA,KELILALINA,0.1505729910980073,2009-01
12,MAROHARATRA,MAROHARATRA,0.1470029628176132,2009-01
13,MAROTOKO,MAROTOKO,0.08790886818950473,2009-01
1,RANOMAFANA,RANOMAFANA,0.1433579453678052,2009-01
10,TSARATANANA,TSARATANANA,0.20141805030396406,2009-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.09807003246550751,2009-02
4,AMBOHIMIERA,AMBOHIMIERA,0.08591451377396941,2009-02
9,ANALAMPASINA,ANALAMPASINA,0.10636206274138879,2009-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.07307426394241323,2009-02
7,AMBIABE,ANDRORANGAVOLA,0.0765852105934259,2009-02
14,ANTARETRA,ANTARETRA,0.08399537110975239,2009-02
15,ANTSINDRA,ANTSINDRA,0.07895382282090384,2009-02
5,AMPASINAMBO,FASINTSARA,0.11749909834787596,2009-02
11,FASINTSARA,FASINTSARA,0.10719305257281413,2009-02
8,IFANADIANA,IFANADIANA,0.07781809969281578,2009-02
3,KELILALINA,KELILALINA,0.07867423374224412,2009-02
12,MAROHARATRA,MAROHARATRA,0.09883700231536979,2009-02
13,MAROTOKO,MAROTOKO,0.07460396154741078,2009-02
1,RANOMAFANA,RANOMAFANA,0.07481149549882736,2009-02
10,TSARATANANA,TSARATANANA,0.08727001054109855,2009-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.09600483455158737,2009-03
4,AMBOHIMIERA,AMBOHIMIERA,0.0804456543854566,2009-03
9,ANALAMPASINA,ANALAMPASINA,0.09424679428275283,2009-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.0606980257125183,2009-03
7,AMBIABE,ANDRORANGAVOLA,0.06620538183850888,2009-03
14,ANTARETRA,ANTARETRA,0.06665890871554928,2009-03
15,ANTSINDRA,ANTSINDRA,0.10628466540993815,2009-03
5,AMPASINAMBO,FASINTSARA,0.09441510642264009,2009-03
11,FASINTSARA,FASINTSARA,0.11737581079433813,2009-03
8,IFANADIANA,IFANADIANA,0.06793006420828818,2009-03
3,KELILALINA,KELILALINA,0.07219390632813608,2009-03
12,MAROHARATRA,MAROHARATRA,0.10792638615331412,2009-03
13,MAROTOKO,MAROTOKO,0.06120931239428464,2009-03
1,RANOMAFANA,RANOMAFANA,0.0755345819597752,2009-03
10,TSARATANANA,TSARATANANA,0.0804661817173844,2009-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.27629119521570844,2009-04
4,AMBOHIMIERA,AMBOHIMIERA,0.18010557899344767,2009-04
9,ANALAMPASINA,ANALAMPASINA,0.25477981174765724,2009-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.15381855105780873,2009-04
7,AMBIABE,ANDRORANGAVOLA,0.13554240677040907,2009-04
14,ANTARETRA,ANTARETRA,0.23478497352171643,2009-04
15,ANTSINDRA,ANTSINDRA,0.2953077707445554,2009-04
5,AMPASINAMBO,FASINTSARA,0.2564892724784355,2009-04
11,FASINTSARA,FASINTSARA,0.30684698431230634,2009-04
8,IFANADIANA,IFANADIANA,0.16375689095821774,2009-04
3,KELILALINA,KELILALINA,0.15271257482114045,2009-04
12,MAROHARATRA,MAROHARATRA,0.30614112776394925,2009-04
13,MAROTOKO,MAROTOKO,0.1627566996673482,2009-04
1,RANOMAFANA,RANOMAFANA,0.13880281201383785,2009-04
10,TSARATANANA,TSARATANANA,0.2425262418739506,2009-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05552084234680911,2009-05
4,AMBOHIMIERA,AMBOHIMIERA,0.05154725807304466,2009-05
9,ANALAMPASINA,ANALAMPASINA,0.05891307372442926,2009-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.04772571207842313,2009-05
7,AMBIABE,ANDRORANGAVOLA,0.04602765679835694,2009-05
14,ANTARETRA,ANTARETRA,0.05288635149838582,2009-05
15,ANTSINDRA,ANTSINDRA,0.0402898611586874,2009-05
5,AMPASINAMBO,FASINTSARA,0.058667338782153675,2009-05
11,FASINTSARA,FASINTSARA,0.04657006053720894,2009-05
8,IFANADIANA,IFANADIANA,0.047954435010463974,2009-05
3,KELILALINA,KELILALINA,0.04726116837346283,2009-05
12,MAROHARATRA,MAROHARATRA,0.05249256773214428,2009-05
13,MAROTOKO,MAROTOKO,0.047941339837967625,2009-05
1,RANOMAFANA,RANOMAFANA,0.045095843372902386,2009-05
10,TSARATANANA,TSARATANANA,0.05305128242159345,2009-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.027985550768303873,2009-06
4,AMBOHIMIERA,AMBOHIMIERA,0.02721338955407709,2009-06
9,ANALAMPASINA,ANALAMPASINA,0.029176477561566414,2009-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.027531061290963995,2009-06
7,AMBIABE,ANDRORANGAVOLA,0.026322793177507426,2009-06
14,ANTARETRA,ANTARETRA,0.027595597826396454,2009-06
15,ANTSINDRA,ANTSINDRA,0.019598778220178078,2009-06
5,AMPASINAMBO,FASINTSARA,0.03031208479343199,2009-06
11,FASINTSARA,FASINTSARA,0.023162782180056074,2009-06
8,IFANADIANA,IFANADIANA,0.026716658936279693,2009-06
3,KELILALINA,KELILALINA,0.025786846810711913,2009-06
12,MAROHARATRA,MAROHARATRA,0.02630974129464344,2009-06
13,MAROTOKO,MAROTOKO,0.027153314116402396,2009-06
1,RANOMAFANA,RANOMAFANA,0.02426389167546276,2009-06
10,TSARATANANA,TSARATANANA,0.027095958671533714,2009-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0194410269939859,2009-07
4,AMBOHIMIERA,AMBOHIMIERA,0.019015478981816544,2009-07
9,ANALAMPASINA,ANALAMPASINA,0.019539461012149886,2009-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.019039046235308135,2009-07
7,AMBIABE,ANDRORANGAVOLA,0.01820920396833807,2009-07
14,ANTARETRA,ANTARETRA,0.01853957144230501,2009-07
15,ANTSINDRA,ANTSINDRA,0.014303525744400334,2009-07
5,AMPASINAMBO,FASINTSARA,0.02054112655973506,2009-07
11,FASINTSARA,FASINTSARA,0.017988217766423974,2009-07
8,IFANADIANA,IFANADIANA,0.01844350323664036,2009-07
3,KELILALINA,KELILALINA,0.01782112874973726,2009-07
12,MAROHARATRA,MAROHARATRA,0.018995460504939606,2009-07
13,MAROTOKO,MAROTOKO,0.01852027504486136,2009-07
1,RANOMAFANA,RANOMAFANA,0.016867236840035993,2009-07
10,TSARATANANA,TSARATANANA,0.01823650740419891,2009-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.015250467113333926,2009-08
4,AMBOHIMIERA,AMBOHIMIERA,0.016899807213989655,2009-08
9,ANALAMPASINA,ANALAMPASINA,0.01564148357116133,2009-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.016053338813224967,2009-08
7,AMBIABE,ANDRORANGAVOLA,0.016310025770871723,2009-08
14,ANTARETRA,ANTARETRA,0.014048029698776662,2009-08
15,ANTSINDRA,ANTSINDRA,0.010170432819457148,2009-08
5,AMPASINAMBO,FASINTSARA,0.01676736060265623,2009-08
11,FASINTSARA,FASINTSARA,0.012895259647289038,2009-08
8,IFANADIANA,IFANADIANA,0.0157418516808763,2009-08
3,KELILALINA,KELILALINA,0.01570171708609613,2009-08
12,MAROHARATRA,MAROHARATRA,0.014308074644714858,2009-08
13,MAROTOKO,MAROTOKO,0.01515251934451901,2009-08
1,RANOMAFANA,RANOMAFANA,0.015325101657317281,2009-08
10,TSARATANANA,TSARATANANA,0.014227061976827993,2009-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.017606857523271527,2009-09
4,AMBOHIMIERA,AMBOHIMIERA,0.017873729578940543,2009-09
9,ANALAMPASINA,ANALAMPASINA,0.014511976661891387,2009-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.016941569587760066,2009-09
7,AMBIABE,ANDRORANGAVOLA,0.01798037464860141,2009-09
14,ANTARETRA,ANTARETRA,0.012319307442141453,2009-09
15,ANTSINDRA,ANTSINDRA,0.017450519166010887,2009-09
5,AMPASINAMBO,FASINTSARA,0.015095987804092124,2009-09
11,FASINTSARA,FASINTSARA,0.018639617138431163,2009-09
8,IFANADIANA,IFANADIANA,0.017623819925854815,2009-09
3,KELILALINA,KELILALINA,0.017473264203718197,2009-09
12,MAROHARATRA,MAROHARATRA,0.015075697346837813,2009-09
13,MAROTOKO,MAROTOKO,0.015177992190696177,2009-09
1,RANOMAFANA,RANOMAFANA,0.01639918443876039,2009-09
10,TSARATANANA,TSARATANANA,0.015561527812139857,2009-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.02175178999409813,2009-10
4,AMBOHIMIERA,AMBOHIMIERA,0.02075173241846788,2009-10
9,ANALAMPASINA,ANALAMPASINA,0.019487285590277587,2009-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.01392538663202936,2009-10
7,AMBIABE,ANDRORANGAVOLA,0.015864561120043377,2009-10
14,ANTARETRA,ANTARETRA,0.009893918216241488,2009-10
15,ANTSINDRA,ANTSINDRA,0.02181433681650162,2009-10
5,AMPASINAMBO,FASINTSARA,0.013691141179105517,2009-10
11,FASINTSARA,FASINTSARA,0.021142097685684338,2009-10
8,IFANADIANA,IFANADIANA,0.01529441598165947,2009-10
3,KELILALINA,KELILALINA,0.01659491695858149,2009-10
12,MAROHARATRA,MAROHARATRA,0.016334699217900282,2009-10
13,MAROTOKO,MAROTOKO,0.014088790244837305,2009-10
1,RANOMAFANA,RANOMAFANA,0.01627519303504815,2009-10
10,TSARATANANA,TSARATANANA,0.0167448768768838,2009-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.03128821145142306,2009-11
4,AMBOHIMIERA,AMBOHIMIERA,0.024608725097191395,2009-11
9,ANALAMPASINA,ANALAMPASINA,0.026275759070206833,2009-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.013837394748849633,2009-11
7,AMBIABE,ANDRORANGAVOLA,0.01894831603439359,2009-11
14,ANTARETRA,ANTARETRA,0.010809077621683304,2009-11
15,ANTSINDRA,ANTSINDRA,0.028354851547164637,2009-11
5,AMPASINAMBO,FASINTSARA,0.027837607224523584,2009-11
11,FASINTSARA,FASINTSARA,0.04259003887477749,2009-11
8,IFANADIANA,IFANADIANA,0.018697476963846462,2009-11
3,KELILALINA,KELILALINA,0.020473214456762805,2009-11
12,MAROHARATRA,MAROHARATRA,0.030054500471308518,2009-11
13,MAROTOKO,MAROTOKO,0.013878840521666026,2009-11
1,RANOMAFANA,RANOMAFANA,0.02048901833734926,2009-11
10,TSARATANANA,TSARATANANA,0.02065135124368614,2009-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.12093107653199503,2009-12
4,AMBOHIMIERA,AMBOHIMIERA,0.10046498605670494,2009-12
9,ANALAMPASINA,ANALAMPASINA,0.13089572480587602,2009-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.04621154226431738,2009-12
7,AMBIABE,ANDRORANGAVOLA,0.07445666248859377,2009-12
14,ANTARETRA,ANTARETRA,0.03172016030303482,2009-12
15,ANTSINDRA,ANTSINDRA,0.08647773835821611,2009-12
5,AMPASINAMBO,FASINTSARA,0.11388683405912937,2009-12
11,FASINTSARA,FASINTSARA,0.13839142372010022,2009-12
8,IFANADIANA,IFANADIANA,0.06641381273255577,2009-12
3,KELILALINA,KELILALINA,0.08563652369400936,2009-12
12,MAROHARATRA,MAROHARATRA,0.08751610583514215,2009-12
13,MAROTOKO,MAROTOKO,0.05027724844441999,2009-12
1,RANOMAFANA,RANOMAFANA,0.09069129376279754,2009-12
10,TSARATANANA,TSARATANANA,0.07376961016829149,2009-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.32990412941704433,2010-01
4,AMBOHIMIERA,AMBOHIMIERA,0.21600585535742284,2010-01
9,ANALAMPASINA,ANALAMPASINA,0.30501871877579906,2010-01
