fid,new_commun,old_commun,mean_pev,date
7,AMBIABE,ANDRORANGAVOLA,-0.29407045385122615,2014-06
14,ANTARETRA,ANTARETRA,-0.31573782294369795,2014-06
15,ANTSINDRA,ANTSINDRA,-0.2834530980443262,2014-06
5,AMPASINAMBO,FASINTSARA,-0.2962894654737166,2014-06
11,FASINTSARA,FASINTSARA,-0.2573895584377661,2014-06
8,IFANADIANA,IFANADIANA,-0.31914971745062515,2014-06
3,KELILALINA,KELILALINA,-0.3133359439441552,2014-06
12,MAROHARATRA,MAROHARATRA,-0.2571612735323416,2014-06
13,MAROTOKO,MAROTOKO,-0.22529447973372815,2014-06
1,RANOMAFANA,RANOMAFANA,-0.2887079311080243,2014-06
10,TSARATANANA,TSARATANANA,-0.2971514329256779,2014-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.15222603820678757,2014-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.14213756273417041,2014-07
9,ANALAMPASINA,ANALAMPASINA,-0.20146732493256916,2014-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18340240863905966,2014-07
7,AMBIABE,ANDRORANGAVOLA,-0.22343797453242012,2014-07
14,ANTARETRA,ANTARETRA,-0.2450802581585882,2014-07
15,ANTSINDRA,ANTSINDRA,-0.20652828564487738,2014-07
5,AMPASINAMBO,FASINTSARA,-0.22615665084976833,2014-07
11,FASINTSARA,FASINTSARA,-0.1944077760638875,2014-07
8,IFANADIANA,IFANADIANA,-0.23753207441720064,2014-07
3,KELILALINA,KELILALINA,-0.22883014137485025,2014-07
12,MAROHARATRA,MAROHARATRA,-0.19189086990967993,2014-07
13,MAROTOKO,MAROTOKO,-0.18691276535740814,2014-07
1,RANOMAFANA,RANOMAFANA,-0.2138781743257362,2014-07
10,TSARATANANA,TSARATANANA,-0.2160731840039282,2014-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2564436917071986,2014-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.23027454946142895,2014-08
9,ANALAMPASINA,ANALAMPASINA,-0.34444281987054165,2014-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2633100088809766,2014-08
7,AMBIABE,ANDRORANGAVOLA,-0.338699964872201,2014-08
14,ANTARETRA,ANTARETRA,-0.3629659790656544,2014-08
15,ANTSINDRA,ANTSINDRA,-0.34160598247868296,2014-08
5,AMPASINAMBO,FASINTSARA,-0.3930132251733791,2014-08
11,FASINTSARA,FASINTSARA,-0.3348739857323498,2014-08
8,IFANADIANA,IFANADIANA,-0.3667096740310992,2014-08
3,KELILALINA,KELILALINA,-0.3654635663018831,2014-08
12,MAROHARATRA,MAROHARATRA,-0.32562083307948175,2014-08
13,MAROTOKO,MAROTOKO,-0.2595189666883663,2014-08
1,RANOMAFANA,RANOMAFANA,-0.34681954358417355,2014-08
10,TSARATANANA,TSARATANANA,-0.3488664937562412,2014-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.35959427877603906,2014-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.31480982311001304,2014-09
9,ANALAMPASINA,ANALAMPASINA,-0.4785203849757,2014-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.37098227862751876,2014-09
7,AMBIABE,ANDRORANGAVOLA,-0.4693475401570188,2014-09
14,ANTARETRA,ANTARETRA,-0.5198757009743927,2014-09
15,ANTSINDRA,ANTSINDRA,-0.49576123089774876,2014-09
5,AMPASINAMBO,FASINTSARA,-0.5315086430822888,2014-09
11,FASINTSARA,FASINTSARA,-0.46575826025238215,2014-09
8,IFANADIANA,IFANADIANA,-0.5152713673261639,2014-09
3,KELILALINA,KELILALINA,-0.5048674421149563,2014-09
12,MAROHARATRA,MAROHARATRA,-0.4639014702245024,2014-09
13,MAROTOKO,MAROTOKO,-0.36851138020719176,2014-09
1,RANOMAFANA,RANOMAFANA,-0.4670587674183948,2014-09
10,TSARATANANA,TSARATANANA,-0.4994986943505713,2014-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.35303043384893423,2014-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.31825140860758383,2014-10
9,ANALAMPASINA,ANALAMPASINA,-0.46654161995458804,2014-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.37471072162183666,2014-10
7,AMBIABE,ANDRORANGAVOLA,-0.4597921349093182,2014-10
14,ANTARETRA,ANTARETRA,-0.535408574833789,2014-10
15,ANTSINDRA,ANTSINDRA,-0.4904969853276755,2014-10
5,AMPASINAMBO,FASINTSARA,-0.5205336469262299,2014-10
11,FASINTSARA,FASINTSARA,-0.4507772608688383,2014-10
8,IFANADIANA,IFANADIANA,-0.5102779970545769,2014-10
3,KELILALINA,KELILALINA,-0.4937726806038637,2014-10
12,MAROHARATRA,MAROHARATRA,-0.4551107919729962,2014-10
13,MAROTOKO,MAROTOKO,-0.3726791265247564,2014-10
1,RANOMAFANA,RANOMAFANA,-0.4615453474616195,2014-10
10,TSARATANANA,TSARATANANA,-0.4965520535661604,2014-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3371546214939365,2014-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.2983737136889484,2014-11
9,ANALAMPASINA,ANALAMPASINA,-0.4299481497646996,2014-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.34160208257577035,2014-11
7,AMBIABE,ANDRORANGAVOLA,-0.41330532849390356,2014-11
14,ANTARETRA,ANTARETRA,-0.4777211805512756,2014-11
15,ANTSINDRA,ANTSINDRA,-0.45541117645976387,2014-11
5,AMPASINAMBO,FASINTSARA,-0.47718895767723907,2014-11
11,FASINTSARA,FASINTSARA,-0.42798716958219146,2014-11
8,IFANADIANA,IFANADIANA,-0.45656395811827877,2014-11
3,KELILALINA,KELILALINA,-0.4429853327618623,2014-11
12,MAROHARATRA,MAROHARATRA,-0.4298097222501789,2014-11
13,MAROTOKO,MAROTOKO,-0.3420419876242877,2014-11
1,RANOMAFANA,RANOMAFANA,-0.41299664799095986,2014-11
10,TSARATANANA,TSARATANANA,-0.4504503222450502,2014-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.32478604678745365,2014-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.29407673553307917,2014-12
9,ANALAMPASINA,ANALAMPASINA,-0.42000248728685197,2014-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.33420022183446774,2014-12
7,AMBIABE,ANDRORANGAVOLA,-0.4043145132112527,2014-12
14,ANTARETRA,ANTARETRA,-0.44866769039564064,2014-12
15,ANTSINDRA,ANTSINDRA,-0.4306803383279938,2014-12
5,AMPASINAMBO,FASINTSARA,-0.44870698803438314,2014-12
11,FASINTSARA,FASINTSARA,-0.40674166411620566,2014-12
8,IFANADIANA,IFANADIANA,-0.4376400700161104,2014-12
3,KELILALINA,KELILALINA,-0.4293167192023105,2014-12
12,MAROHARATRA,MAROHARATRA,-0.4065788750040772,2014-12
13,MAROTOKO,MAROTOKO,-0.33397632007892847,2014-12
1,RANOMAFANA,RANOMAFANA,-0.40240110534781093,2014-12
10,TSARATANANA,TSARATANANA,-0.42698385419089224,2014-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2294806791297119,2015-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.2110066104156299,2015-01
9,ANALAMPASINA,ANALAMPASINA,-0.2891769704956745,2015-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.25873038644501845,2015-01
7,AMBIABE,ANDRORANGAVOLA,-0.3009814638847876,2015-01
14,ANTARETRA,ANTARETRA,-0.3464440177717392,2015-01
15,ANTSINDRA,ANTSINDRA,-0.30537227388232435,2015-01
5,AMPASINAMBO,FASINTSARA,-0.3184661878437391,2015-01
11,FASINTSARA,FASINTSARA,-0.2846999625910088,2015-01
8,IFANADIANA,IFANADIANA,-0.32698551403202986,2015-01
3,KELILALINA,KELILALINA,-0.31577391971045693,2015-01
12,MAROHARATRA,MAROHARATRA,-0.28578228503810793,2015-01
13,MAROTOKO,MAROTOKO,-0.2616996336848826,2015-01
1,RANOMAFANA,RANOMAFANA,-0.29565877562964293,2015-01
10,TSARATANANA,TSARATANANA,-0.3130855204885874,2015-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.14559471670594892,2015-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.1375613046227116,2015-02
9,ANALAMPASINA,ANALAMPASINA,-0.1755041585826953,2015-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.17670748978280257,2015-02
7,AMBIABE,ANDRORANGAVOLA,-0.19942074539587656,2015-02
14,ANTARETRA,ANTARETRA,-0.22558077161344225,2015-02
15,ANTSINDRA,ANTSINDRA,-0.1904522376088043,2015-02
5,AMPASINAMBO,FASINTSARA,-0.19320886051359004,2015-02
11,FASINTSARA,FASINTSARA,-0.17601052551557891,2015-02
8,IFANADIANA,IFANADIANA,-0.20892384823670382,2015-02
3,KELILALINA,KELILALINA,-0.20123224282820634,2015-02
12,MAROHARATRA,MAROHARATRA,-0.17621886133994905,2015-02
13,MAROTOKO,MAROTOKO,-0.1831349992096265,2015-02
1,RANOMAFANA,RANOMAFANA,-0.19209087159775767,2015-02
10,TSARATANANA,TSARATANANA,-0.19495403951223184,2015-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.27771885393332807,2015-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.24735285656716605,2015-03
9,ANALAMPASINA,ANALAMPASINA,-0.35591332965572464,2015-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.28965376870777676,2015-03
7,AMBIABE,ANDRORANGAVOLA,-0.35727214811543273,2015-03
14,ANTARETRA,ANTARETRA,-0.3898280108463793,2015-03
15,ANTSINDRA,ANTSINDRA,-0.36710123891171176,2015-03
5,AMPASINAMBO,FASINTSARA,-0.4048745690443434,2015-03
11,FASINTSARA,FASINTSARA,-0.35352565184714324,2015-03
8,IFANADIANA,IFANADIANA,-0.3873814703583465,2015-03
3,KELILALINA,KELILALINA,-0.3777194745021589,2015-03
12,MAROHARATRA,MAROHARATRA,-0.3489192417902923,2015-03
13,MAROTOKO,MAROTOKO,-0.2864188980931898,2015-03
1,RANOMAFANA,RANOMAFANA,-0.35020059665768694,2015-03
10,TSARATANANA,TSARATANANA,-0.36962183924480774,2015-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2732314493802463,2015-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.24424933519630176,2015-04
9,ANALAMPASINA,ANALAMPASINA,-0.36459988739826554,2015-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.27035443316728036,2015-04
7,AMBIABE,ANDRORANGAVOLA,-0.33999045569463154,2015-04
14,ANTARETRA,ANTARETRA,-0.3736370595956968,2015-04
15,ANTSINDRA,ANTSINDRA,-0.3581314218197748,2015-04
5,AMPASINAMBO,FASINTSARA,-0.4214747356573782,2015-04
11,FASINTSARA,FASINTSARA,-0.3594975908890122,2015-04
8,IFANADIANA,IFANADIANA,-0.37075495489254173,2015-04
3,KELILALINA,KELILALINA,-0.36849355444474446,2015-04
12,MAROHARATRA,MAROHARATRA,-0.35532012533424645,2015-04
13,MAROTOKO,MAROTOKO,-0.2643540306155992,2015-04
1,RANOMAFANA,RANOMAFANA,-0.3478392942996087,2015-04
10,TSARATANANA,TSARATANANA,-0.3571383084691012,2015-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21113690860050635,2015-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.19345320370163108,2015-05
9,ANALAMPASINA,ANALAMPASINA,-0.2805669184072432,2015-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.21644983839784662,2015-05
7,AMBIABE,ANDRORANGAVOLA,-0.27161157321079926,2015-05
14,ANTARETRA,ANTARETRA,-0.29575979918527445,2015-05
15,ANTSINDRA,ANTSINDRA,-0.2786599152606013,2015-05
5,AMPASINAMBO,FASINTSARA,-0.3160038522451017,2015-05
11,FASINTSARA,FASINTSARA,-0.2695848590313095,2015-05
8,IFANADIANA,IFANADIANA,-0.293733066408345,2015-05
3,KELILALINA,KELILALINA,-0.29381905483508103,2015-05
12,MAROHARATRA,MAROHARATRA,-0.2670127479908705,2015-05
13,MAROTOKO,MAROTOKO,-0.21409357465984774,2015-05
1,RANOMAFANA,RANOMAFANA,-0.2818025644574676,2015-05
10,TSARATANANA,TSARATANANA,-0.2813875754988289,2015-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16236945212464116,2015-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.15335480564747855,2015-06
9,ANALAMPASINA,ANALAMPASINA,-0.22256969619070027,2015-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.17401430076309515,2015-06
7,AMBIABE,ANDRORANGAVOLA,-0.21810716806036934,2015-06
14,ANTARETRA,ANTARETRA,-0.24158418249901398,2015-06
15,ANTSINDRA,ANTSINDRA,-0.2129901832549241,2015-06
5,AMPASINAMBO,FASINTSARA,-0.24739067275722243,2015-06
11,FASINTSARA,FASINTSARA,-0.20755198348843848,2015-06
8,IFANADIANA,IFANADIANA,-0.23496491274207165,2015-06
3,KELILALINA,KELILALINA,-0.23671194645669588,2015-06
12,MAROHARATRA,MAROHARATRA,-0.2062989421902834,2015-06
13,MAROTOKO,MAROTOKO,-0.17431950080502442,2015-06
1,RANOMAFANA,RANOMAFANA,-0.23222249054870234,2015-06
10,TSARATANANA,TSARATANANA,-0.22133884973263168,2015-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.19481572936426989,2015-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.17781030770357767,2015-07
9,ANALAMPASINA,ANALAMPASINA,-0.2636932434123475,2015-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2083688997939874,2015-07
7,AMBIABE,ANDRORANGAVOLA,-0.2653181896383263,2015-07
14,ANTARETRA,ANTARETRA,-0.2861519577685706,2015-07
15,ANTSINDRA,ANTSINDRA,-0.25847554447346427,2015-07
5,AMPASINAMBO,FASINTSARA,-0.2955297415638659,2015-07
11,FASINTSARA,FASINTSARA,-0.2504944140163476,2015-07
8,IFANADIANA,IFANADIANA,-0.28674008039193644,2015-07
3,KELILALINA,KELILALINA,-0.28554307481353847,2015-07
12,MAROHARATRA,MAROHARATRA,-0.2452266585634006,2015-07
13,MAROTOKO,MAROTOKO,-0.207205092274575,2015-07
1,RANOMAFANA,RANOMAFANA,-0.26988820904600774,2015-07
10,TSARATANANA,TSARATANANA,-0.26897304397299787,2015-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2856446774551014,2015-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.25550134250681705,2015-08
9,ANALAMPASINA,ANALAMPASINA,-0.38368077157083186,2015-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2955509435277926,2015-08
7,AMBIABE,ANDRORANGAVOLA,-0.37411982859453047,2015-08
14,ANTARETRA,ANTARETRA,-0.41632362016402485,2015-08
15,ANTSINDRA,ANTSINDRA,-0.3941178691110503,2015-08
5,AMPASINAMBO,FASINTSARA,-0.420975074208319,2015-08
11,FASINTSARA,FASINTSARA,-0.3631690608842038,2015-08
8,IFANADIANA,IFANADIANA,-0.4117724506206651,2015-08
3,KELILALINA,KELILALINA,-0.40508175199050456,2015-08
12,MAROHARATRA,MAROHARATRA,-0.35902769259299155,2015-08
13,MAROTOKO,MAROTOKO,-0.2938417138867937,2015-08
1,RANOMAFANA,RANOMAFANA,-0.37649158648955316,2015-08
10,TSARATANANA,TSARATANANA,-0.39973846408380076,2015-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3097998956588525,2015-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.274474507162834,2015-09
9,ANALAMPASINA,ANALAMPASINA,-0.4099448509026866,2015-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.31624227005026423,2015-09
7,AMBIABE,ANDRORANGAVOLA,-0.39676500359237177,2015-09
14,ANTARETRA,ANTARETRA,-0.44418498930738115,2015-09
15,ANTSINDRA,ANTSINDRA,-0.42286568272166747,2015-09
5,AMPASINAMBO,FASINTSARA,-0.4634382311079514,2015-09
11,FASINTSARA,FASINTSARA,-0.4019118860158739,2015-09
8,IFANADIANA,IFANADIANA,-0.43795789642036914,2015-09
3,KELILALINA,KELILALINA,-0.43019468344864853,2015-09
12,MAROHARATRA,MAROHARATRA,-0.40091790714632997,2015-09
13,MAROTOKO,MAROTOKO,-0.31283487768284124,2015-09
1,RANOMAFANA,RANOMAFANA,-0.39946664398903353,2015-09
10,TSARATANANA,TSARATANANA,-0.42494271736892986,2015-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.43696952732556243,2015-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.37742480543059936,2015-10
9,ANALAMPASINA,ANALAMPASINA,-0.5738816515496967,2015-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4356988211806554,2015-10
7,AMBIABE,ANDRORANGAVOLA,-0.5454628535733378,2015-10
14,ANTARETRA,ANTARETRA,-0.6104439740334763,2015-10
15,ANTSINDRA,ANTSINDRA,-0.5959061608673879,2015-10
5,AMPASINAMBO,FASINTSARA,-0.6434889017533426,2015-10
11,FASINTSARA,FASINTSARA,-0.5642526062067409,2015-10
8,IFANADIANA,IFANADIANA,-0.6028264933296145,2015-10
3,KELILALINA,KELILALINA,-0.5887923536272377,2015-10
12,MAROHARATRA,MAROHARATRA,-0.5649769356138814,2015-10
13,MAROTOKO,MAROTOKO,-0.43238922550911985,2015-10
1,RANOMAFANA,RANOMAFANA,-0.5399912904716014,2015-10
10,TSARATANANA,TSARATANANA,-0.5912259038085416,2015-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.4233322727660059,2015-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.37358814462028117,2015-11
9,ANALAMPASINA,ANALAMPASINA,-0.5548412526566006,2015-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4485402080110206,2015-11
7,AMBIABE,ANDRORANGAVOLA,-0.5570993452127975,2015-11
14,ANTARETRA,ANTARETRA,-0.6218778784470758,2015-11
15,ANTSINDRA,ANTSINDRA,-0.581130005760297,2015-11
5,AMPASINAMBO,FASINTSARA,-0.6171499412542787,2015-11
11,FASINTSARA,FASINTSARA,-0.546552877314278,2015-11
8,IFANADIANA,IFANADIANA,-0.6112589412316248,2015-11
3,KELILALINA,KELILALINA,-0.5957376074480977,2015-11
12,MAROHARATRA,MAROHARATRA,-0.5446993518427928,2015-11
13,MAROTOKO,MAROTOKO,-0.44789805360422597,2015-11
1,RANOMAFANA,RANOMAFANA,-0.5470247793446195,2015-11
10,TSARATANANA,TSARATANANA,-0.5861155297629984,2015-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3124396347146179,2015-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.278675125503947,2015-12
9,ANALAMPASINA,ANALAMPASINA,-0.39423179545045306,2015-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3384023495429358,2015-12
7,AMBIABE,ANDRORANGAVOLA,-0.40045799024298245,2015-12
14,ANTARETRA,ANTARETRA,-0.46314868847055174,2015-12
15,ANTSINDRA,ANTSINDRA,-0.42002653847419885,2015-12
5,AMPASINAMBO,FASINTSARA,-0.43635758146922793,2015-12
11,FASINTSARA,FASINTSARA,-0.39338020548855596,2015-12
8,IFANADIANA,IFANADIANA,-0.44045032432130155,2015-12
3,KELILALINA,KELILALINA,-0.4193379320172016,2015-12
12,MAROHARATRA,MAROHARATRA,-0.39617610440395595,2015-12
13,MAROTOKO,MAROTOKO,-0.3381766435221758,2015-12
1,RANOMAFANA,RANOMAFANA,-0.38338567658134487,2015-12
10,TSARATANANA,TSARATANANA,-0.4244764146242049,2015-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.33534321115383514,2016-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.3041442432894606,2016-01
9,ANALAMPASINA,ANALAMPASINA,-0.427976635195154,2016-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.38133870781395923,2016-01
7,AMBIABE,ANDRORANGAVOLA,-0.45920790678760565,2016-01
14,ANTARETRA,ANTARETRA,-0.5093311601209927,2016-01
15,ANTSINDRA,ANTSINDRA,-0.4540533693094374,2016-01
5,AMPASINAMBO,FASINTSARA,-0.4522777714892206,2016-01
11,FASINTSARA,FASINTSARA,-0.4148378842267987,2016-01
8,IFANADIANA,IFANADIANA,-0.49517689818263594,2016-01
3,KELILALINA,KELILALINA,-0.4785993987287184,2016-01
12,MAROHARATRA,MAROHARATRA,-0.4121686470150039,2016-01
13,MAROTOKO,MAROTOKO,-0.3814361147137126,2016-01
1,RANOMAFANA,RANOMAFANA,-0.43954618105869403,2016-01
10,TSARATANANA,TSARATANANA,-0.4660864505955591,2016-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2666797349432383,2016-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.2495854894176299,2016-02
9,ANALAMPASINA,ANALAMPASINA,-0.3529004781928509,2016-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.27803427107229023,2016-02
7,AMBIABE,ANDRORANGAVOLA,-0.3443703551651128,2016-02
14,ANTARETRA,ANTARETRA,-0.36507423774558234,2016-02
15,ANTSINDRA,ANTSINDRA,-0.3344234302635847,2016-02
5,AMPASINAMBO,FASINTSARA,-0.3720787618423436,2016-02
11,FASINTSARA,FASINTSARA,-0.3260876710130827,2016-02
8,IFANADIANA,IFANADIANA,-0.3719874962213642,2016-02
3,KELILALINA,KELILALINA,-0.3719438072527278,2016-02
12,MAROHARATRA,MAROHARATRA,-0.31483870567111455,2016-02
13,MAROTOKO,MAROTOKO,-0.2746716510939087,2016-02
1,RANOMAFANA,RANOMAFANA,-0.35413765391662405,2016-02
10,TSARATANANA,TSARATANANA,-0.3487437763641449,2016-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.23200079158938056,2016-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.20747794863576585,2016-03
9,ANALAMPASINA,ANALAMPASINA,-0.2913570048338089,2016-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2394955655985501,2016-03
7,AMBIABE,ANDRORANGAVOLA,-0.2816126170896239,2016-03
14,ANTARETRA,ANTARETRA,-0.3180931893168846,2016-03
15,ANTSINDRA,ANTSINDRA,-0.2970955908169915,2016-03
5,AMPASINAMBO,FASINTSARA,-0.3316673159649463,2016-03
11,FASINTSARA,FASINTSARA,-0.2947302753322839,2016-03
8,IFANADIANA,IFANADIANA,-0.30313727168884325,2016-03
3,KELILALINA,KELILALINA,-0.2954010250256043,2016-03
12,MAROHARATRA,MAROHARATRA,-0.2894523969325892,2016-03
13,MAROTOKO,MAROTOKO,-0.24137045719791492,2016-03
1,RANOMAFANA,RANOMAFANA,-0.27989508977732974,2016-03
10,TSARATANANA,TSARATANANA,-0.294734177893869,2016-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.22981681278960298,2016-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.20984819089787876,2016-04
9,ANALAMPASINA,ANALAMPASINA,-0.2998875514894679,2016-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.24572084128477978,2016-04
7,AMBIABE,ANDRORANGAVOLA,-0.304220815352613,2016-04
14,ANTARETRA,ANTARETRA,-0.33425720278437254,2016-04
15,ANTSINDRA,ANTSINDRA,-0.3044219939929487,2016-04
5,AMPASINAMBO,FASINTSARA,-0.34227501153394824,2016-04
11,FASINTSARA,FASINTSARA,-0.2941955604627077,2016-04
8,IFANADIANA,IFANADIANA,-0.32844541590567555,2016-04
3,KELILALINA,KELILALINA,-0.323002443853612,2016-04
12,MAROHARATRA,MAROHARATRA,-0.29325247892322714,2016-04
13,MAROTOKO,MAROTOKO,-0.24295550639737598,2016-04
1,RANOMAFANA,RANOMAFANA,-0.30503856417357805,2016-04
10,TSARATANANA,TSARATANANA,-0.3098868804826713,2016-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.15576326390317402,2016-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.1534287443721311,2016-05
9,ANALAMPASINA,ANALAMPASINA,-0.20876688344425204,2016-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18483246526207256,2016-05
7,AMBIABE,ANDRORANGAVOLA,-0.22732312761061974,2016-05
14,ANTARETRA,ANTARETRA,-0.2533628314456942,2016-05
15,ANTSINDRA,ANTSINDRA,-0.2123601794023264,2016-05
5,AMPASINAMBO,FASINTSARA,-0.22606062325817672,2016-05
11,FASINTSARA,FASINTSARA,-0.19583430505012142,2016-05
8,IFANADIANA,IFANADIANA,-0.2458636933172258,2016-05
3,KELILALINA,KELILALINA,-0.24611543035901842,2016-05
12,MAROHARATRA,MAROHARATRA,-0.19679660654491912,2016-05
13,MAROTOKO,MAROTOKO,-0.18592281266997068,2016-05
1,RANOMAFANA,RANOMAFANA,-0.23881172749237034,2016-05
10,TSARATANANA,TSARATANANA,-0.22723890542331965,2016-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.14845569319468327,2016-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.1369772055495644,2016-06
9,ANALAMPASINA,ANALAMPASINA,-0.1951238153306801,2016-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.1635453838358369,2016-06
7,AMBIABE,ANDRORANGAVOLA,-0.20459079260283158,2016-06
14,ANTARETRA,ANTARETRA,-0.22256308056346968,2016-06
15,ANTSINDRA,ANTSINDRA,-0.19729061170978754,2016-06
5,AMPASINAMBO,FASINTSARA,-0.2250153214747194,2016-06
11,FASINTSARA,FASINTSARA,-0.19161593955392475,2016-06
8,IFANADIANA,IFANADIANA,-0.22103541777604144,2016-06
3,KELILALINA,KELILALINA,-0.21776631384027387,2016-06
12,MAROHARATRA,MAROHARATRA,-0.1896746885184756,2016-06
13,MAROTOKO,MAROTOKO,-0.1633545980859609,2016-06
1,RANOMAFANA,RANOMAFANA,-0.2064898776576049,2016-06
10,TSARATANANA,TSARATANANA,-0.2058315874689522,2016-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16870599313893317,2016-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.15556456999113985,2016-07
9,ANALAMPASINA,ANALAMPASINA,-0.22871141435181405,2016-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.17940213795250043,2016-07
7,AMBIABE,ANDRORANGAVOLA,-0.23023652790330634,2016-07
14,ANTARETRA,ANTARETRA,-0.23845156105995222,2016-07
15,ANTSINDRA,ANTSINDRA,-0.22041983920959507,2016-07
5,AMPASINAMBO,FASINTSARA,-0.2605440229463248,2016-07
11,FASINTSARA,FASINTSARA,-0.22047433056435004,2016-07
8,IFANADIANA,IFANADIANA,-0.24426810862608755,2016-07
3,KELILALINA,KELILALINA,-0.2459650345426594,2016-07
12,MAROHARATRA,MAROHARATRA,-0.21477486157931566,2016-07
13,MAROTOKO,MAROTOKO,-0.17788541187436058,2016-07
1,RANOMAFANA,RANOMAFANA,-0.2361121546797125,2016-07
10,TSARATANANA,TSARATANANA,-0.225707093708655,2016-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.26833855563449005,2016-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.23291690195008982,2016-08
