fid,new_commun,old_commun,mean_precip_mm,date
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,50.18497571632497,2015-08
4,AMBOHIMIERA,AMBOHIMIERA,47.15415299739587,2015-08
9,ANALAMPASINA,ANALAMPASINA,47.58210569945886,2015-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,39.62053171544238,2015-08
7,AMBIABE,ANDRORANGAVOLA,42.78862497136192,2015-08
14,ANTARETRA,ANTARETRA,39.840457534157316,2015-08
15,ANTSINDRA,ANTSINDRA,47.11500235264009,2015-08
5,AMPASINAMBO,FASINTSARA,51.75339662033638,2015-08
11,FASINTSARA,FASINTSARA,51.75968760714445,2015-08
8,IFANADIANA,IFANADIANA,43.22200659048196,2015-08
3,KELILALINA,KELILALINA,46.27090157430662,2015-08
12,MAROHARATRA,MAROHARATRA,49.29981193930688,2015-08
13,MAROTOKO,MAROTOKO,39.53204859136582,2015-08
1,RANOMAFANA,RANOMAFANA,45.87692235391268,2015-08
10,TSARATANANA,TSARATANANA,45.296533421035925,2015-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,79.01220827583764,2015-09
4,AMBOHIMIERA,AMBOHIMIERA,77.80282906359189,2015-09
9,ANALAMPASINA,ANALAMPASINA,73.3944765286027,2015-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,87.37380677769006,2015-09
7,AMBIABE,ANDRORANGAVOLA,87.96398003276562,2015-09
14,ANTARETRA,ANTARETRA,81.78233196270399,2015-09
15,ANTSINDRA,ANTSINDRA,79.55769473308689,2015-09
5,AMPASINAMBO,FASINTSARA,76.02570783502671,2015-09
11,FASINTSARA,FASINTSARA,80.24537065866775,2015-09
8,IFANADIANA,IFANADIANA,87.72302503708349,2015-09
3,KELILALINA,KELILALINA,86.27453054521027,2015-09
12,MAROHARATRA,MAROHARATRA,79.46564566083184,2015-09
13,MAROTOKO,MAROTOKO,91.0178377808486,2015-09
1,RANOMAFANA,RANOMAFANA,81.60423659619407,2015-09
10,TSARATANANA,TSARATANANA,84.29428282469162,2015-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,112.2978726128355,2015-10
4,AMBOHIMIERA,AMBOHIMIERA,107.62771379818231,2015-10
9,ANALAMPASINA,ANALAMPASINA,99.74471786664141,2015-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,118.76197329148826,2015-10
7,AMBIABE,ANDRORANGAVOLA,117.70510916064116,2015-10
14,ANTARETRA,ANTARETRA,123.27814602724864,2015-10
15,ANTSINDRA,ANTSINDRA,126.81522892237003,2015-10
5,AMPASINAMBO,FASINTSARA,106.19874303427095,2015-10
11,FASINTSARA,FASINTSARA,115.14389733496171,2015-10
8,IFANADIANA,IFANADIANA,132.1013439589898,2015-10
3,KELILALINA,KELILALINA,123.46366864077906,2015-10
12,MAROHARATRA,MAROHARATRA,118.77115602849912,2015-10
13,MAROTOKO,MAROTOKO,108.5868404583489,2015-10
1,RANOMAFANA,RANOMAFANA,113.64919022369172,2015-10
10,TSARATANANA,TSARATANANA,135.51839965081146,2015-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,193.1939518138027,2015-11
4,AMBOHIMIERA,AMBOHIMIERA,209.45473217807552,2015-11
9,ANALAMPASINA,ANALAMPASINA,204.8389679131054,2015-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,221.60645001249242,2015-11
7,AMBIABE,ANDRORANGAVOLA,250.54119211073103,2015-11
14,ANTARETRA,ANTARETRA,194.47589078496097,2015-11
15,ANTSINDRA,ANTSINDRA,170.9321039896216,2015-11
5,AMPASINAMBO,FASINTSARA,167.14576169078018,2015-11
11,FASINTSARA,FASINTSARA,174.1141152741216,2015-11
8,IFANADIANA,IFANADIANA,224.35654622716137,2015-11
3,KELILALINA,KELILALINA,231.46740574232078,2015-11
12,MAROHARATRA,MAROHARATRA,150.58825579384037,2015-11
13,MAROTOKO,MAROTOKO,208.30147564079218,2015-11
1,RANOMAFANA,RANOMAFANA,229.30804230156505,2015-11
10,TSARATANANA,TSARATANANA,194.7265284740375,2015-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,376.24652916319616,2015-12
4,AMBOHIMIERA,AMBOHIMIERA,378.82791258034297,2015-12
9,ANALAMPASINA,ANALAMPASINA,391.9458681851989,2015-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,333.1070113552209,2015-12
7,AMBIABE,ANDRORANGAVOLA,331.101075827073,2015-12
14,ANTARETRA,ANTARETRA,322.6318191419691,2015-12
15,ANTSINDRA,ANTSINDRA,337.54235298673126,2015-12
5,AMPASINAMBO,FASINTSARA,367.3563162689165,2015-12
11,FASINTSARA,FASINTSARA,359.5435084095229,2015-12
8,IFANADIANA,IFANADIANA,339.3886027844062,2015-12
3,KELILALINA,KELILALINA,332.2703014177701,2015-12
12,MAROHARATRA,MAROHARATRA,330.88220407226004,2015-12
13,MAROTOKO,MAROTOKO,323.0344818423251,2015-12
1,RANOMAFANA,RANOMAFANA,327.5627340361135,2015-12
10,TSARATANANA,TSARATANANA,342.1151493968774,2015-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,354.05296042686035,2016-01
4,AMBOHIMIERA,AMBOHIMIERA,356.55064435840256,2016-01
9,ANALAMPASINA,ANALAMPASINA,360.80947905446874,2016-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,247.2412889238872,2016-01
7,AMBIABE,ANDRORANGAVOLA,275.41797846099354,2016-01
14,ANTARETRA,ANTARETRA,251.73924543426975,2016-01
15,ANTSINDRA,ANTSINDRA,319.5995460465763,2016-01
5,AMPASINAMBO,FASINTSARA,329.4147234790685,2016-01
11,FASINTSARA,FASINTSARA,334.5821485433615,2016-01
8,IFANADIANA,IFANADIANA,288.9466357149757,2016-01
3,KELILALINA,KELILALINA,314.78780503548757,2016-01
12,MAROHARATRA,MAROHARATRA,301.14507139173696,2016-01
13,MAROTOKO,MAROTOKO,236.34363705768948,2016-01
1,RANOMAFANA,RANOMAFANA,318.8275670044195,2016-01
10,TSARATANANA,TSARATANANA,316.39793855767215,2016-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,557.7433798822784,2016-02
4,AMBOHIMIERA,AMBOHIMIERA,508.0645860244021,2016-02
9,ANALAMPASINA,ANALAMPASINA,496.40434384783805,2016-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,540.649801740551,2016-02
7,AMBIABE,ANDRORANGAVOLA,498.1283118788713,2016-02
14,ANTARETRA,ANTARETRA,609.4077244172365,2016-02
15,ANTSINDRA,ANTSINDRA,616.1307480352148,2016-02
5,AMPASINAMBO,FASINTSARA,517.57330107719,2016-02
11,FASINTSARA,FASINTSARA,578.5707161061994,2016-02
8,IFANADIANA,IFANADIANA,601.9111260038279,2016-02
3,KELILALINA,KELILALINA,532.277433105819,2016-02
12,MAROHARATRA,MAROHARATRA,589.8343140478338,2016-02
13,MAROTOKO,MAROTOKO,504.78451976865693,2016-02
1,RANOMAFANA,RANOMAFANA,474.72219924546795,2016-02
10,TSARATANANA,TSARATANANA,653.3472689738155,2016-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,370.52533546363685,2016-03
4,AMBOHIMIERA,AMBOHIMIERA,361.7046915595439,2016-03
9,ANALAMPASINA,ANALAMPASINA,352.3123877963536,2016-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,332.4033657754482,2016-03
7,AMBIABE,ANDRORANGAVOLA,326.9614914148191,2016-03
14,ANTARETRA,ANTARETRA,340.7260488365784,2016-03
15,ANTSINDRA,ANTSINDRA,376.49417501178885,2016-03
5,AMPASINAMBO,FASINTSARA,329.5306971753876,2016-03
11,FASINTSARA,FASINTSARA,361.10212602531703,2016-03
8,IFANADIANA,IFANADIANA,357.64599812876804,2016-03
3,KELILALINA,KELILALINA,342.20603092473084,2016-03
12,MAROHARATRA,MAROHARATRA,351.25515407159884,2016-03
13,MAROTOKO,MAROTOKO,313.7556748889905,2016-03
1,RANOMAFANA,RANOMAFANA,324.8531379438009,2016-03
10,TSARATANANA,TSARATANANA,378.6776324555797,2016-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,132.61448052132963,2016-04
4,AMBOHIMIERA,AMBOHIMIERA,114.81199942185769,2016-04
9,ANALAMPASINA,ANALAMPASINA,117.9233356698016,2016-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,114.54115760446925,2016-04
7,AMBIABE,ANDRORANGAVOLA,114.72242750166032,2016-04
14,ANTARETRA,ANTARETRA,111.85426165782768,2016-04
15,ANTSINDRA,ANTSINDRA,136.3947106230027,2016-04
5,AMPASINAMBO,FASINTSARA,136.02740244881727,2016-04
11,FASINTSARA,FASINTSARA,140.82323648830555,2016-04
8,IFANADIANA,IFANADIANA,118.3133767064013,2016-04
3,KELILALINA,KELILALINA,115.1385562355929,2016-04
12,MAROHARATRA,MAROHARATRA,140.4781826111524,2016-04
13,MAROTOKO,MAROTOKO,106.4526875074001,2016-04
1,RANOMAFANA,RANOMAFANA,108.5267735073518,2016-04
10,TSARATANANA,TSARATANANA,123.66562338337927,2016-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,259.80146512561436,2016-05
4,AMBOHIMIERA,AMBOHIMIERA,228.17737606434412,2016-05
9,ANALAMPASINA,ANALAMPASINA,236.8209467075372,2016-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,194.97163249967787,2016-05
7,AMBIABE,ANDRORANGAVOLA,194.66635202993152,2016-05
14,ANTARETRA,ANTARETRA,197.56314901087333,2016-05
15,ANTSINDRA,ANTSINDRA,269.65717345150944,2016-05
5,AMPASINAMBO,FASINTSARA,267.4978644387009,2016-05
11,FASINTSARA,FASINTSARA,278.7079672029161,2016-05
8,IFANADIANA,IFANADIANA,195.7766618989261,2016-05
3,KELILALINA,KELILALINA,192.20575523005533,2016-05
12,MAROHARATRA,MAROHARATRA,299.2176400315485,2016-05
13,MAROTOKO,MAROTOKO,193.48254840849023,2016-05
1,RANOMAFANA,RANOMAFANA,184.37505160539413,2016-05
10,TSARATANANA,TSARATANANA,222.48531369602267,2016-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,168.50713482664003,2016-06
4,AMBOHIMIERA,AMBOHIMIERA,171.31644923528054,2016-06
9,ANALAMPASINA,ANALAMPASINA,157.7891765769345,2016-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,171.12138471994552,2016-06
7,AMBIABE,ANDRORANGAVOLA,169.94845055945865,2016-06
14,ANTARETRA,ANTARETRA,164.564959029548,2016-06
15,ANTSINDRA,ANTSINDRA,168.75490866703333,2016-06
5,AMPASINAMBO,FASINTSARA,153.50827194559133,2016-06
11,FASINTSARA,FASINTSARA,168.44497395765748,2016-06
8,IFANADIANA,IFANADIANA,170.07169033983035,2016-06
3,KELILALINA,KELILALINA,170.28808749977682,2016-06
12,MAROHARATRA,MAROHARATRA,170.69315747619586,2016-06
13,MAROTOKO,MAROTOKO,168.9340642927831,2016-06
1,RANOMAFANA,RANOMAFANA,164.87026936134492,2016-06
10,TSARATANANA,TSARATANANA,167.36586128512278,2016-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,65.03622848059108,2016-07
4,AMBOHIMIERA,AMBOHIMIERA,62.85463881145128,2016-07
9,ANALAMPASINA,ANALAMPASINA,61.14424067981273,2016-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,83.04621528750896,2016-07
7,AMBIABE,ANDRORANGAVOLA,76.48348189200844,2016-07
14,ANTARETRA,ANTARETRA,81.65017920558061,2016-07
15,ANTSINDRA,ANTSINDRA,67.01223236265757,2016-07
5,AMPASINAMBO,FASINTSARA,72.39471507545205,2016-07
11,FASINTSARA,FASINTSARA,71.69434272370319,2016-07
8,IFANADIANA,IFANADIANA,74.8965929573441,2016-07
3,KELILALINA,KELILALINA,68.37994601456317,2016-07
12,MAROHARATRA,MAROHARATRA,78.43420678552661,2016-07
13,MAROTOKO,MAROTOKO,84.30201302366386,2016-07
1,RANOMAFANA,RANOMAFANA,63.17673984695298,2016-07
10,TSARATANANA,TSARATANANA,68.55919410830242,2016-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,61.68290933376055,2016-08
4,AMBOHIMIERA,AMBOHIMIERA,64.74753371906979,2016-08
9,ANALAMPASINA,ANALAMPASINA,58.316941451702384,2016-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,72.25336375120717,2016-08
7,AMBIABE,ANDRORANGAVOLA,72.34406668997322,2016-08
14,ANTARETRA,ANTARETRA,64.02567594214203,2016-08
15,ANTSINDRA,ANTSINDRA,60.370639248768725,2016-08
5,AMPASINAMBO,FASINTSARA,54.02662053742335,2016-08
11,FASINTSARA,FASINTSARA,59.11477269216895,2016-08
8,IFANADIANA,IFANADIANA,69.89320118190663,2016-08
3,KELILALINA,KELILALINA,68.60107743200005,2016-08
12,MAROHARATRA,MAROHARATRA,56.50213850823013,2016-08
13,MAROTOKO,MAROTOKO,74.86687909630362,2016-08
1,RANOMAFANA,RANOMAFANA,65.36855226408275,2016-08
10,TSARATANANA,TSARATANANA,64.90732485416531,2016-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,37.76828791082517,2016-09
4,AMBOHIMIERA,AMBOHIMIERA,32.73503544678324,2016-09
9,ANALAMPASINA,ANALAMPASINA,30.304221069160974,2016-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,42.75454029849896,2016-09
7,AMBIABE,ANDRORANGAVOLA,41.45397347656723,2016-09
14,ANTARETRA,ANTARETRA,41.252525060114884,2016-09
15,ANTSINDRA,ANTSINDRA,42.721422225404226,2016-09
5,AMPASINAMBO,FASINTSARA,32.79406692460997,2016-09
11,FASINTSARA,FASINTSARA,37.68546767836816,2016-09
8,IFANADIANA,IFANADIANA,43.77109894768791,2016-09
3,KELILALINA,KELILALINA,39.482004722693716,2016-09
12,MAROHARATRA,MAROHARATRA,35.64106455162095,2016-09
13,MAROTOKO,MAROTOKO,38.94638316869372,2016-09
1,RANOMAFANA,RANOMAFANA,35.03949372955724,2016-09
10,TSARATANANA,TSARATANANA,43.19878746505762,2016-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,34.74050571033492,2016-10
4,AMBOHIMIERA,AMBOHIMIERA,43.433511608483116,2016-10
9,ANALAMPASINA,ANALAMPASINA,43.534553684818334,2016-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,40.96921118452823,2016-10
7,AMBIABE,ANDRORANGAVOLA,46.31538406139689,2016-10
14,ANTARETRA,ANTARETRA,34.50119242749248,2016-10
15,ANTSINDRA,ANTSINDRA,22.83254883851121,2016-10
5,AMPASINAMBO,FASINTSARA,36.246678017058265,2016-10
11,FASINTSARA,FASINTSARA,30.969464346813826,2016-10
8,IFANADIANA,IFANADIANA,40.91816886745033,2016-10
3,KELILALINA,KELILALINA,42.73966643104417,2016-10
12,MAROHARATRA,MAROHARATRA,25.575328051684565,2016-10
13,MAROTOKO,MAROTOKO,39.67759872246449,2016-10
1,RANOMAFANA,RANOMAFANA,43.91769557571221,2016-10
10,TSARATANANA,TSARATANANA,31.97247063552434,2016-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,180.5984166045859,2016-11
4,AMBOHIMIERA,AMBOHIMIERA,196.4887193635661,2016-11
9,ANALAMPASINA,ANALAMPASINA,199.34504288438342,2016-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,159.4981557311111,2016-11
7,AMBIABE,ANDRORANGAVOLA,175.67647609125112,2016-11
14,ANTARETRA,ANTARETRA,139.4062793921852,2016-11
15,ANTSINDRA,ANTSINDRA,150.69137210207236,2016-11
5,AMPASINAMBO,FASINTSARA,157.45910307712046,2016-11
11,FASINTSARA,FASINTSARA,160.08786673337593,2016-11
8,IFANADIANA,IFANADIANA,164.55330927846038,2016-11
3,KELILALINA,KELILALINA,181.12531486198384,2016-11
12,MAROHARATRA,MAROHARATRA,132.16567973959812,2016-11
13,MAROTOKO,MAROTOKO,160.8916247211021,2016-11
1,RANOMAFANA,RANOMAFANA,190.36943688045133,2016-11
10,TSARATANANA,TSARATANANA,157.36725499636614,2016-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,136.42164881444748,2016-12
4,AMBOHIMIERA,AMBOHIMIERA,163.49504743713072,2016-12
9,ANALAMPASINA,ANALAMPASINA,150.23277949361733,2016-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,96.02453559733797,2016-12
7,AMBIABE,ANDRORANGAVOLA,119.34355528408999,2016-12
14,ANTARETRA,ANTARETRA,89.05537163176555,2016-12
15,ANTSINDRA,ANTSINDRA,112.29014375260734,2016-12
5,AMPASINAMBO,FASINTSARA,120.01867381262693,2016-12
11,FASINTSARA,FASINTSARA,121.88352020298915,2016-12
8,IFANADIANA,IFANADIANA,114.37114034737019,2016-12
3,KELILALINA,KELILALINA,140.43297197408486,2016-12
12,MAROHARATRA,MAROHARATRA,107.43616195175842,2016-12
13,MAROTOKO,MAROTOKO,86.41729631830518,2016-12
1,RANOMAFANA,RANOMAFANA,156.71101038373175,2016-12
10,TSARATANANA,TSARATANANA,115.43571307815765,2016-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,89.79422693840793,2017-01
4,AMBOHIMIERA,AMBOHIMIERA,103.91507960849604,2017-01
9,ANALAMPASINA,ANALAMPASINA,100.51974373561391,2017-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,58.30688492641908,2017-01
7,AMBIABE,ANDRORANGAVOLA,85.79125889831025,2017-01
14,ANTARETRA,ANTARETRA,54.61209610738043,2017-01
15,ANTSINDRA,ANTSINDRA,71.13806324384757,2017-01
5,AMPASINAMBO,FASINTSARA,85.00474907077863,2017-01
11,FASINTSARA,FASINTSARA,81.7222485189233,2017-01
8,IFANADIANA,IFANADIANA,76.1360341448794,2017-01
3,KELILALINA,KELILALINA,101.53481039360062,2017-01
12,MAROHARATRA,MAROHARATRA,68.50907588853129,2017-01
13,MAROTOKO,MAROTOKO,57.85372771829757,2017-01
1,RANOMAFANA,RANOMAFANA,114.96282454092456,2017-01
10,TSARATANANA,TSARATANANA,76.04688337576835,2017-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,344.7961369246946,2017-02
4,AMBOHIMIERA,AMBOHIMIERA,310.6910957916852,2017-02
9,ANALAMPASINA,ANALAMPASINA,307.99410529286536,2017-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,291.9934051144526,2017-02
7,AMBIABE,ANDRORANGAVOLA,286.86767654291134,2017-02
14,ANTARETRA,ANTARETRA,290.01063173388485,2017-02
15,ANTSINDRA,ANTSINDRA,382.7228602888341,2017-02
5,AMPASINAMBO,FASINTSARA,330.8161090796439,2017-02
11,FASINTSARA,FASINTSARA,370.0152317644388,2017-02
8,IFANADIANA,IFANADIANA,302.57790217133686,2017-02
3,KELILALINA,KELILALINA,289.4918512144667,2017-02
12,MAROHARATRA,MAROHARATRA,401.60579367362106,2017-02
13,MAROTOKO,MAROTOKO,282.6235707998665,2017-02
1,RANOMAFANA,RANOMAFANA,277.03065203997863,2017-02
10,TSARATANANA,TSARATANANA,334.44813479113867,2017-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,461.0628003795564,2017-03
4,AMBOHIMIERA,AMBOHIMIERA,446.3743326430951,2017-03
9,ANALAMPASINA,ANALAMPASINA,430.9702800124559,2017-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,530.8868055742198,2017-03
7,AMBIABE,ANDRORANGAVOLA,510.42580017358813,2017-03
14,ANTARETRA,ANTARETRA,531.6802982804181,2017-03
15,ANTSINDRA,ANTSINDRA,479.4809388670446,2017-03
5,AMPASINAMBO,FASINTSARA,461.90275129313596,2017-03
11,FASINTSARA,FASINTSARA,472.53316407450296,2017-03
8,IFANADIANA,IFANADIANA,540.8431655361361,2017-03
3,KELILALINA,KELILALINA,492.33329600113467,2017-03
12,MAROHARATRA,MAROHARATRA,477.0251602357377,2017-03
13,MAROTOKO,MAROTOKO,492.4945577161889,2017-03
1,RANOMAFANA,RANOMAFANA,452.05757002194144,2017-03
10,TSARATANANA,TSARATANANA,520.7946057027348,2017-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,226.72097335388804,2017-04
4,AMBOHIMIERA,AMBOHIMIERA,210.26658889427122,2017-04
9,ANALAMPASINA,ANALAMPASINA,202.72107079720303,2017-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,240.17406198656548,2017-04
7,AMBIABE,ANDRORANGAVOLA,229.74489740333772,2017-04
14,ANTARETRA,ANTARETRA,245.3860429264694,2017-04
15,ANTSINDRA,ANTSINDRA,250.05756970845766,2017-04
5,AMPASINAMBO,FASINTSARA,213.37574702874136,2017-04
11,FASINTSARA,FASINTSARA,231.81952609006453,2017-04
8,IFANADIANA,IFANADIANA,249.09635046085623,2017-04
3,KELILALINA,KELILALINA,226.92156396048318,2017-04
12,MAROHARATRA,MAROHARATRA,239.18366842314103,2017-04
13,MAROTOKO,MAROTOKO,235.03300044146187,2017-04
1,RANOMAFANA,RANOMAFANA,205.34059813816268,2017-04
10,TSARATANANA,TSARATANANA,257.54040598236134,2017-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,57.49925798137526,2017-05
4,AMBOHIMIERA,AMBOHIMIERA,54.015155522760274,2017-05
9,ANALAMPASINA,ANALAMPASINA,50.98034728733336,2017-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,73.46426476605674,2017-05
7,AMBIABE,ANDRORANGAVOLA,68.83032327388257,2017-05
14,ANTARETRA,ANTARETRA,70.38426218424769,2017-05
15,ANTSINDRA,ANTSINDRA,62.58021430221715,2017-05
5,AMPASINAMBO,FASINTSARA,54.727408257006836,2017-05
11,FASINTSARA,FASINTSARA,59.96289334548933,2017-05
8,IFANADIANA,IFANADIANA,69.75131213497772,2017-05
3,KELILALINA,KELILALINA,63.222150869505974,2017-05
12,MAROHARATRA,MAROHARATRA,62.332043206432026,2017-05
13,MAROTOKO,MAROTOKO,74.12617632652314,2017-05
