fid,new_commun,old_commun,mean_temp,date
13,MAROTOKO,MAROTOKO,18.97627034596599,2008-05
1,RANOMAFANA,RANOMAFANA,15.935710031218328,2008-05
10,TSARATANANA,TSARATANANA,18.044242571718854,2008-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.68592778683683,2008-06
4,AMBOHIMIERA,AMBOHIMIERA,14.358747943290021,2008-06
9,ANALAMPASINA,ANALAMPASINA,14.712475248406678,2008-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.96022137040244,2008-06
7,AMBIABE,ANDRORANGAVOLA,16.284513438642822,2008-06
14,ANTARETRA,ANTARETRA,17.081270274256187,2008-06
15,ANTSINDRA,ANTSINDRA,16.38824733140031,2008-06
5,AMPASINAMBO,FASINTSARA,14.161259430431333,2008-06
11,FASINTSARA,FASINTSARA,15.496565538179055,2008-06
8,IFANADIANA,IFANADIANA,16.401509615967182,2008-06
3,KELILALINA,KELILALINA,15.557949330388668,2008-06
12,MAROHARATRA,MAROHARATRA,15.908240526186859,2008-06
13,MAROTOKO,MAROTOKO,17.45413548100837,2008-06
1,RANOMAFANA,RANOMAFANA,14.326935044761717,2008-06
10,TSARATANANA,TSARATANANA,16.485109649108278,2008-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.324299590526689,2008-07
4,AMBOHIMIERA,AMBOHIMIERA,14.027697286391655,2008-07
9,ANALAMPASINA,ANALAMPASINA,14.335340900667548,2008-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.67713649108721,2008-07
7,AMBIABE,ANDRORANGAVOLA,15.988495164318898,2008-07
14,ANTARETRA,ANTARETRA,16.788933430397417,2008-07
15,ANTSINDRA,ANTSINDRA,16.073461098770746,2008-07
5,AMPASINAMBO,FASINTSARA,13.745077863483852,2008-07
11,FASINTSARA,FASINTSARA,15.127464332578391,2008-07
8,IFANADIANA,IFANADIANA,16.12323685079495,2008-07
3,KELILALINA,KELILALINA,15.279780285472512,2008-07
12,MAROHARATRA,MAROHARATRA,15.5512814800586,2008-07
13,MAROTOKO,MAROTOKO,17.15439945482253,2008-07
1,RANOMAFANA,RANOMAFANA,14.064626710773208,2008-07
10,TSARATANANA,TSARATANANA,16.19131596430387,2008-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.251329790899042,2008-08
4,AMBOHIMIERA,AMBOHIMIERA,15.021668164800774,2008-08
9,ANALAMPASINA,ANALAMPASINA,15.319766156432904,2008-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.571152173975253,2008-08
7,AMBIABE,ANDRORANGAVOLA,16.78287049247411,2008-08
14,ANTARETRA,ANTARETRA,17.696074067852617,2008-08
15,ANTSINDRA,ANTSINDRA,17.005439352250598,2008-08
5,AMPASINAMBO,FASINTSARA,14.868880734123818,2008-08
11,FASINTSARA,FASINTSARA,16.1110175862443,2008-08
8,IFANADIANA,IFANADIANA,16.97517345862485,2008-08
3,KELILALINA,KELILALINA,16.087992729046277,2008-08
12,MAROHARATRA,MAROHARATRA,16.51847520465923,2008-08
13,MAROTOKO,MAROTOKO,17.984210613113166,2008-08
1,RANOMAFANA,RANOMAFANA,14.926189755972247,2008-08
10,TSARATANANA,TSARATANANA,17.05353305417868,2008-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.26919964091271,2008-09
4,AMBOHIMIERA,AMBOHIMIERA,17.12644894919934,2008-09
9,ANALAMPASINA,ANALAMPASINA,17.38950294566678,2008-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.67541400747985,2008-09
7,AMBIABE,ANDRORANGAVOLA,18.92854393255254,2008-09
14,ANTARETRA,ANTARETRA,19.789748744258475,2008-09
15,ANTSINDRA,ANTSINDRA,19.01216273083315,2008-09
5,AMPASINAMBO,FASINTSARA,16.855248612680164,2008-09
11,FASINTSARA,FASINTSARA,18.088882327578293,2008-09
8,IFANADIANA,IFANADIANA,19.069893424585565,2008-09
3,KELILALINA,KELILALINA,18.22605267956853,2008-09
12,MAROHARATRA,MAROHARATRA,18.485373358947538,2008-09
13,MAROTOKO,MAROTOKO,20.088938075441558,2008-09
1,RANOMAFANA,RANOMAFANA,17.123031165291348,2008-09
10,TSARATANANA,TSARATANANA,19.09270394070808,2008-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.095075493106734,2008-10
4,AMBOHIMIERA,AMBOHIMIERA,18.919116661336815,2008-10
9,ANALAMPASINA,ANALAMPASINA,19.137031087046797,2008-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.529670172329112,2008-10
7,AMBIABE,ANDRORANGAVOLA,20.66183033609541,2008-10
14,ANTARETRA,ANTARETRA,21.644171363846105,2008-10
15,ANTSINDRA,ANTSINDRA,20.919037338361353,2008-10
5,AMPASINAMBO,FASINTSARA,18.65449211655429,2008-10
11,FASINTSARA,FASINTSARA,19.930540404209914,2008-10
8,IFANADIANA,IFANADIANA,20.849819706461385,2008-10
3,KELILALINA,KELILALINA,19.938079670125234,2008-10
12,MAROHARATRA,MAROHARATRA,20.367381859386917,2008-10
13,MAROTOKO,MAROTOKO,21.96531235914242,2008-10
1,RANOMAFANA,RANOMAFANA,18.82162851202922,2008-10
10,TSARATANANA,TSARATANANA,20.933249321924436,2008-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.952277690629924,2008-11
4,AMBOHIMIERA,AMBOHIMIERA,19.80039004971782,2008-11
9,ANALAMPASINA,ANALAMPASINA,20.095186635471595,2008-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.271122225670478,2008-11
7,AMBIABE,ANDRORANGAVOLA,21.520345952300826,2008-11
14,ANTARETRA,ANTARETRA,22.452192281747816,2008-11
15,ANTSINDRA,ANTSINDRA,21.686110204880954,2008-11
5,AMPASINAMBO,FASINTSARA,19.542713158525018,2008-11
11,FASINTSARA,FASINTSARA,20.757990999445507,2008-11
8,IFANADIANA,IFANADIANA,21.66683636982708,2008-11
3,KELILALINA,KELILALINA,20.837681850579308,2008-11
12,MAROHARATRA,MAROHARATRA,21.198327789143526,2008-11
13,MAROTOKO,MAROTOKO,22.70106907112579,2008-11
1,RANOMAFANA,RANOMAFANA,19.738868705253207,2008-11
10,TSARATANANA,TSARATANANA,21.76913245459372,2008-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.944592213453124,2008-12
4,AMBOHIMIERA,AMBOHIMIERA,21.687712987072356,2008-12
9,ANALAMPASINA,ANALAMPASINA,22.03809763554716,2008-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,24.287163851224733,2008-12
7,AMBIABE,ANDRORANGAVOLA,23.558310816703496,2008-12
14,ANTARETRA,ANTARETRA,24.359982319684917,2008-12
15,ANTSINDRA,ANTSINDRA,23.642635407342443,2008-12
5,AMPASINAMBO,FASINTSARA,21.345183246082012,2008-12
11,FASINTSARA,FASINTSARA,22.719130695352433,2008-12
8,IFANADIANA,IFANADIANA,23.66763539721215,2008-12
3,KELILALINA,KELILALINA,22.82084561242744,2008-12
12,MAROHARATRA,MAROHARATRA,23.104697538507676,2008-12
13,MAROTOKO,MAROTOKO,24.752165411443055,2008-12
1,RANOMAFANA,RANOMAFANA,21.66035152164281,2008-12
10,TSARATANANA,TSARATANANA,23.719364154726616,2008-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,23.1666106227107,2009-01
4,AMBOHIMIERA,AMBOHIMIERA,21.955989473747096,2009-01
9,ANALAMPASINA,ANALAMPASINA,22.26810537608193,2009-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,24.531618312075143,2009-01
7,AMBIABE,ANDRORANGAVOLA,23.846340140791686,2009-01
14,ANTARETRA,ANTARETRA,24.649848736314333,2009-01
15,ANTSINDRA,ANTSINDRA,23.865412865841538,2009-01
5,AMPASINAMBO,FASINTSARA,21.605064971827577,2009-01
11,FASINTSARA,FASINTSARA,22.924234775215133,2009-01
8,IFANADIANA,IFANADIANA,23.94735519960271,2009-01
3,KELILALINA,KELILALINA,23.13109761022992,2009-01
12,MAROHARATRA,MAROHARATRA,23.31363698170836,2009-01
13,MAROTOKO,MAROTOKO,24.997217875013604,2009-01
1,RANOMAFANA,RANOMAFANA,21.97925669590754,2009-01
10,TSARATANANA,TSARATANANA,24.00398049020915,2009-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.886702895027426,2009-02
4,AMBOHIMIERA,AMBOHIMIERA,20.67806817016322,2009-02
9,ANALAMPASINA,ANALAMPASINA,20.940927900698515,2009-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.437670180352413,2009-02
7,AMBIABE,ANDRORANGAVOLA,22.66587561397443,2009-02
14,ANTARETRA,ANTARETRA,23.565080226398223,2009-02
15,ANTSINDRA,ANTSINDRA,22.679540354298126,2009-02
5,AMPASINAMBO,FASINTSARA,20.31911323095326,2009-02
11,FASINTSARA,FASINTSARA,21.654385257364478,2009-02
8,IFANADIANA,IFANADIANA,22.805906422049972,2009-02
3,KELILALINA,KELILALINA,21.915305899439918,2009-02
12,MAROHARATRA,MAROHARATRA,22.087655593566684,2009-02
13,MAROTOKO,MAROTOKO,23.914272038320693,2009-02
1,RANOMAFANA,RANOMAFANA,20.705564205549518,2009-02
10,TSARATANANA,TSARATANANA,22.848520841032098,2009-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.013916775424267,2009-03
4,AMBOHIMIERA,AMBOHIMIERA,20.863867591085118,2009-03
9,ANALAMPASINA,ANALAMPASINA,21.132155465506514,2009-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.41049173605222,2009-03
7,AMBIABE,ANDRORANGAVOLA,22.679314399590794,2009-03
14,ANTARETRA,ANTARETRA,23.508361750158468,2009-03
15,ANTSINDRA,ANTSINDRA,22.709362059298215,2009-03
5,AMPASINAMBO,FASINTSARA,20.558311511032095,2009-03
11,FASINTSARA,FASINTSARA,21.8050625160639,2009-03
8,IFANADIANA,IFANADIANA,22.79251103165382,2009-03
3,KELILALINA,KELILALINA,21.97342630765946,2009-03
12,MAROHARATRA,MAROHARATRA,22.22297370523168,2009-03
13,MAROTOKO,MAROTOKO,23.877821999130315,2009-03
1,RANOMAFANA,RANOMAFANA,20.87119836876078,2009-03
10,TSARATANANA,TSARATANANA,22.838276450973193,2009-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.358648474207797,2009-04
4,AMBOHIMIERA,AMBOHIMIERA,18.210365518044224,2009-04
9,ANALAMPASINA,ANALAMPASINA,18.453498264080142,2009-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,20.702419670611782,2009-04
7,AMBIABE,ANDRORANGAVOLA,19.952892778126923,2009-04
14,ANTARETRA,ANTARETRA,20.846125719929347,2009-04
15,ANTSINDRA,ANTSINDRA,20.09059965666175,2009-04
5,AMPASINAMBO,FASINTSARA,17.932674569809816,2009-04
11,FASINTSARA,FASINTSARA,19.154735920091042,2009-04
8,IFANADIANA,IFANADIANA,20.1158237842104,2009-04
3,KELILALINA,KELILALINA,19.28353795540331,2009-04
12,MAROHARATRA,MAROHARATRA,19.573536800009354,2009-04
13,MAROTOKO,MAROTOKO,21.160276769893887,2009-04
1,RANOMAFANA,RANOMAFANA,18.159803872512807,2009-04
10,TSARATANANA,TSARATANANA,20.2050309479734,2009-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.791018108803016,2009-05
4,AMBOHIMIERA,AMBOHIMIERA,17.521735235536212,2009-05
9,ANALAMPASINA,ANALAMPASINA,17.93589287356198,2009-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.920981179755888,2009-05
7,AMBIABE,ANDRORANGAVOLA,19.246927550088184,2009-05
14,ANTARETRA,ANTARETRA,20.040390026290876,2009-05
15,ANTSINDRA,ANTSINDRA,19.4171675664733,2009-05
5,AMPASINAMBO,FASINTSARA,17.271471332080548,2009-05
11,FASINTSARA,FASINTSARA,18.592338630043688,2009-05
8,IFANADIANA,IFANADIANA,19.379594669887428,2009-05
3,KELILALINA,KELILALINA,18.59599939461987,2009-05
12,MAROHARATRA,MAROHARATRA,18.97143334150676,2009-05
13,MAROTOKO,MAROTOKO,20.377542495676362,2009-05
1,RANOMAFANA,RANOMAFANA,17.44564913202929,2009-05
10,TSARATANANA,TSARATANANA,19.466048312969615,2009-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.670058623963385,2009-06
4,AMBOHIMIERA,AMBOHIMIERA,16.384667672821003,2009-06
9,ANALAMPASINA,ANALAMPASINA,16.761828984974308,2009-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,18.901630060271785,2009-06
7,AMBIABE,ANDRORANGAVOLA,18.249263121663613,2009-06
14,ANTARETRA,ANTARETRA,19.011979345320142,2009-06
15,ANTSINDRA,ANTSINDRA,18.354264915916303,2009-06
5,AMPASINAMBO,FASINTSARA,16.13785860239968,2009-06
11,FASINTSARA,FASINTSARA,17.48279634318539,2009-06
8,IFANADIANA,IFANADIANA,18.374397578200053,2009-06
3,KELILALINA,KELILALINA,17.57401425130387,2009-06
12,MAROHARATRA,MAROHARATRA,17.858883372406552,2009-06
13,MAROTOKO,MAROTOKO,19.349792025025256,2009-06
1,RANOMAFANA,RANOMAFANA,16.39489559927334,2009-06
10,TSARATANANA,TSARATANANA,18.44548290045884,2009-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.183980422292215,2009-07
4,AMBOHIMIERA,AMBOHIMIERA,13.884680133512207,2009-07
9,ANALAMPASINA,ANALAMPASINA,14.153715951514114,2009-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.512748335521632,2009-07
7,AMBIABE,ANDRORANGAVOLA,15.723555959619153,2009-07
14,ANTARETRA,ANTARETRA,16.68148125365606,2009-07
15,ANTSINDRA,ANTSINDRA,15.978903687217406,2009-07
5,AMPASINAMBO,FASINTSARA,13.707374323878645,2009-07
11,FASINTSARA,FASINTSARA,15.015253220974158,2009-07
8,IFANADIANA,IFANADIANA,15.926214879775745,2009-07
3,KELILALINA,KELILALINA,15.02581108818962,2009-07
12,MAROHARATRA,MAROHARATRA,15.463066203521734,2009-07
13,MAROTOKO,MAROTOKO,16.993288200436123,2009-07
1,RANOMAFANA,RANOMAFANA,13.810831650733677,2009-07
10,TSARATANANA,TSARATANANA,16.057906162504406,2009-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.244212679098972,2009-08
4,AMBOHIMIERA,AMBOHIMIERA,14.949961832364089,2009-08
9,ANALAMPASINA,ANALAMPASINA,15.272183994284774,2009-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.590702921201707,2009-08
7,AMBIABE,ANDRORANGAVOLA,16.830749117837215,2009-08
14,ANTARETRA,ANTARETRA,17.748854077762946,2009-08
15,ANTSINDRA,ANTSINDRA,17.014694972757482,2009-08
5,AMPASINAMBO,FASINTSARA,14.750775056771824,2009-08
11,FASINTSARA,FASINTSARA,16.06159081794805,2009-08
8,IFANADIANA,IFANADIANA,16.996138677226124,2009-08
3,KELILALINA,KELILALINA,16.11940045541355,2009-08
12,MAROHARATRA,MAROHARATRA,16.50500201538529,2009-08
13,MAROTOKO,MAROTOKO,18.045081125361623,2009-08
1,RANOMAFANA,RANOMAFANA,14.90465000253128,2009-08
10,TSARATANANA,TSARATANANA,17.095285297248903,2009-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.02214016210275,2009-09
4,AMBOHIMIERA,AMBOHIMIERA,16.833192663984608,2009-09
9,ANALAMPASINA,ANALAMPASINA,17.149871963122397,2009-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.376921313694705,2009-09
7,AMBIABE,ANDRORANGAVOLA,18.63676278721947,2009-09
14,ANTARETRA,ANTARETRA,19.494045362201195,2009-09
15,ANTSINDRA,ANTSINDRA,18.73782248086383,2009-09
5,AMPASINAMBO,FASINTSARA,16.637869095986066,2009-09
11,FASINTSARA,FASINTSARA,17.867025684004126,2009-09
8,IFANADIANA,IFANADIANA,18.764027246655395,2009-09
3,KELILALINA,KELILALINA,17.92389260085663,2009-09
12,MAROHARATRA,MAROHARATRA,18.255975831882836,2009-09
13,MAROTOKO,MAROTOKO,19.839236865457163,2009-09
1,RANOMAFANA,RANOMAFANA,16.798529086144566,2009-09
10,TSARATANANA,TSARATANANA,18.823671546454573,2009-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.958970323025106,2009-10
4,AMBOHIMIERA,AMBOHIMIERA,18.720157877715224,2009-10
9,ANALAMPASINA,ANALAMPASINA,19.050832281375968,2009-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.27168527087387,2009-10
7,AMBIABE,ANDRORANGAVOLA,20.514471279613804,2009-10
14,ANTARETRA,ANTARETRA,21.42604552457341,2009-10
15,ANTSINDRA,ANTSINDRA,20.695113325330208,2009-10
5,AMPASINAMBO,FASINTSARA,18.51494038239318,2009-10
11,FASINTSARA,FASINTSARA,19.79818655405146,2009-10
8,IFANADIANA,IFANADIANA,20.667437623040026,2009-10
3,KELILALINA,KELILALINA,19.806319941752424,2009-10
12,MAROHARATRA,MAROHARATRA,20.2288039197092,2009-10
13,MAROTOKO,MAROTOKO,21.691565230998968,2009-10
1,RANOMAFANA,RANOMAFANA,18.660103273883763,2009-10
10,TSARATANANA,TSARATANANA,20.763415858694867,2009-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.214507925604224,2009-11
4,AMBOHIMIERA,AMBOHIMIERA,19.03347578093303,2009-11
9,ANALAMPASINA,ANALAMPASINA,19.37180763788383,2009-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.46986434479565,2009-11
7,AMBIABE,ANDRORANGAVOLA,20.76163694141187,2009-11
14,ANTARETRA,ANTARETRA,21.616166053167753,2009-11
15,ANTSINDRA,ANTSINDRA,20.903604426683472,2009-11
5,AMPASINAMBO,FASINTSARA,18.808179277973917,2009-11
11,FASINTSARA,FASINTSARA,20.03614368551873,2009-11
8,IFANADIANA,IFANADIANA,20.87169230646486,2009-11
3,KELILALINA,KELILALINA,20.053204081528385,2009-11
12,MAROHARATRA,MAROHARATRA,20.44154784409958,2009-11
13,MAROTOKO,MAROTOKO,21.909309105280464,2009-11
1,RANOMAFANA,RANOMAFANA,18.959604654118994,2009-11
10,TSARATANANA,TSARATANANA,20.951285349027845,2009-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.977175988113945,2009-12
4,AMBOHIMIERA,AMBOHIMIERA,20.764921702877896,2009-12
9,ANALAMPASINA,ANALAMPASINA,21.039909485353977,2009-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.43088773474081,2009-12
7,AMBIABE,ANDRORANGAVOLA,22.647213560574077,2009-12
14,ANTARETRA,ANTARETRA,23.52947420160477,2009-12
15,ANTSINDRA,ANTSINDRA,22.74211507804034,2009-12
5,AMPASINAMBO,FASINTSARA,20.447398786482815,2009-12
11,FASINTSARA,FASINTSARA,21.762588615848202,2009-12
8,IFANADIANA,IFANADIANA,22.77457448683962,2009-12
3,KELILALINA,KELILALINA,21.917153653211443,2009-12
12,MAROHARATRA,MAROHARATRA,22.213754158491042,2009-12
13,MAROTOKO,MAROTOKO,23.903565601695515,2009-12
1,RANOMAFANA,RANOMAFANA,20.76694744278527,2009-12
10,TSARATANANA,TSARATANANA,22.828107973374582,2009-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.925961415680568,2010-01
4,AMBOHIMIERA,AMBOHIMIERA,20.86895533664658,2010-01
9,ANALAMPASINA,ANALAMPASINA,21.101454568959895,2010-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.345614548648626,2010-01
7,AMBIABE,ANDRORANGAVOLA,22.659738597038096,2010-01
14,ANTARETRA,ANTARETRA,23.40104191462716,2010-01
15,ANTSINDRA,ANTSINDRA,22.57577971518487,2010-01
5,AMPASINAMBO,FASINTSARA,20.410149960167313,2010-01
11,FASINTSARA,FASINTSARA,21.662542655923204,2010-01
8,IFANADIANA,IFANADIANA,22.729629527436177,2010-01
3,KELILALINA,KELILALINA,21.956605062375115,2010-01
12,MAROHARATRA,MAROHARATRA,22.030572354982276,2010-01
13,MAROTOKO,MAROTOKO,23.825506387190618,2010-01
1,RANOMAFANA,RANOMAFANA,20.89130871706058,2010-01
10,TSARATANANA,TSARATANANA,22.736423944696725,2010-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.80497582372266,2010-02
4,AMBOHIMIERA,AMBOHIMIERA,20.670540344589106,2010-02
9,ANALAMPASINA,ANALAMPASINA,20.949363999076585,2010-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.259911189335888,2010-02
7,AMBIABE,ANDRORANGAVOLA,22.529836902012182,2010-02
14,ANTARETRA,ANTARETRA,23.368883201533038,2010-02
15,ANTSINDRA,ANTSINDRA,22.51521546935324,2010-02
5,AMPASINAMBO,FASINTSARA,20.37066332133887,2010-02
11,FASINTSARA,FASINTSARA,21.59328460972102,2010-02
8,IFANADIANA,IFANADIANA,22.640679883703804,2010-02
3,KELILALINA,KELILALINA,21.817823407597785,2010-02
12,MAROHARATRA,MAROHARATRA,22.003537974118732,2010-02
13,MAROTOKO,MAROTOKO,23.730403439448555,2010-02
1,RANOMAFANA,RANOMAFANA,20.696730053938843,2010-02
10,TSARATANANA,TSARATANANA,22.670252451501064,2010-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.15295262173972,2010-03
4,AMBOHIMIERA,AMBOHIMIERA,21.029262611535717,2010-03
9,ANALAMPASINA,ANALAMPASINA,21.326882849098546,2010-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.344094083534962,2010-03
7,AMBIABE,ANDRORANGAVOLA,22.721665980833997,2010-03
14,ANTARETRA,ANTARETRA,23.44923115582468,2010-03
15,ANTSINDRA,ANTSINDRA,22.770444877934626,2010-03
5,AMPASINAMBO,FASINTSARA,20.73248040954472,2010-03
11,FASINTSARA,FASINTSARA,21.93813981387277,2010-03
8,IFANADIANA,IFANADIANA,22.81644470512203,2010-03
3,KELILALINA,KELILALINA,22.07589254258206,2010-03
12,MAROHARATRA,MAROHARATRA,22.296760246171594,2010-03
13,MAROTOKO,MAROTOKO,23.76880730186147,2010-03
1,RANOMAFANA,RANOMAFANA,21.02256136910025,2010-03
10,TSARATANANA,TSARATANANA,22.89256629515512,2010-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.1360425527585,2010-04
4,AMBOHIMIERA,AMBOHIMIERA,19.920710475859035,2010-04
9,ANALAMPASINA,ANALAMPASINA,20.238341608356283,2010-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.436076488001678,2010-04
7,AMBIABE,ANDRORANGAVOLA,21.742152122540432,2010-04
14,ANTARETRA,ANTARETRA,22.548011160384714,2010-04
15,ANTSINDRA,ANTSINDRA,21.826142057978455,2010-04
5,AMPASINAMBO,FASINTSARA,19.712789308730436,2010-04
11,FASINTSARA,FASINTSARA,20.972442635094932,2010-04
8,IFANADIANA,IFANADIANA,21.87281228206758,2010-04
3,KELILALINA,KELILALINA,21.052331235333845,2010-04
12,MAROHARATRA,MAROHARATRA,21.35042865083768,2010-04
13,MAROTOKO,MAROTOKO,22.859819871250775,2010-04
1,RANOMAFANA,RANOMAFANA,19.912185055579563,2010-04
10,TSARATANANA,TSARATANANA,21.921680716977406,2010-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.726115051756057,2010-05
4,AMBOHIMIERA,AMBOHIMIERA,18.516895373824607,2010-05
9,ANALAMPASINA,ANALAMPASINA,18.833694582436923,2010-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.04807298484776,2010-05
7,AMBIABE,ANDRORANGAVOLA,20.331259873644683,2010-05
14,ANTARETRA,ANTARETRA,21.206164817393546,2010-05
15,ANTSINDRA,ANTSINDRA,20.445884331827294,2010-05
5,AMPASINAMBO,FASINTSARA,18.300753978489368,2010-05
11,FASINTSARA,FASINTSARA,19.552569111302653,2010-05
8,IFANADIANA,IFANADIANA,20.48226751512126,2010-05
3,KELILALINA,KELILALINA,19.6593650854621,2010-05
12,MAROHARATRA,MAROHARATRA,19.98409493155377,2010-05
13,MAROTOKO,MAROTOKO,21.48057585534245,2010-05
1,RANOMAFANA,RANOMAFANA,18.511994142108286,2010-05
10,TSARATANANA,TSARATANANA,20.548983470165584,2010-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.436861964067038,2010-06
4,AMBOHIMIERA,AMBOHIMIERA,16.189305208315734,2010-06
9,ANALAMPASINA,ANALAMPASINA,16.44634412789657,2010-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,18.855761145148797,2010-06
7,AMBIABE,ANDRORANGAVOLA,18.095950944021563,2010-06
14,ANTARETRA,ANTARETRA,19.008055373446563,2010-06
15,ANTSINDRA,ANTSINDRA,18.247653706843515,2010-06
5,AMPASINAMBO,FASINTSARA,15.932734349772256,2010-06
11,FASINTSARA,FASINTSARA,17.26163768606595,2010-06
8,IFANADIANA,IFANADIANA,18.274287971829768,2010-06
3,KELILALINA,KELILALINA,17.399022383977382,2010-06
12,MAROHARATRA,MAROHARATRA,17.718258416331093,2010-06
13,MAROTOKO,MAROTOKO,19.32125791240092,2010-06
1,RANOMAFANA,RANOMAFANA,16.19262445707875,2010-06
10,TSARATANANA,TSARATANANA,18.353453062786375,2010-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.360575544972919,2010-07
4,AMBOHIMIERA,AMBOHIMIERA,14.049705436788864,2010-07
9,ANALAMPASINA,ANALAMPASINA,14.359486481098243,2010-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.760120218727447,2010-07
7,AMBIABE,ANDRORANGAVOLA,16.06210241146523,2010-07
14,ANTARETRA,ANTARETRA,16.903044977235766,2010-07
15,ANTSINDRA,ANTSINDRA,16.12048992591829,2010-07
5,AMPASINAMBO,FASINTSARA,13.749613644279352,2010-07
11,FASINTSARA,FASINTSARA,15.144311932098525,2010-07
8,IFANADIANA,IFANADIANA,16.19399371301334,2010-07
3,KELILALINA,KELILALINA,15.324574633110164,2010-07
12,MAROHARATRA,MAROHARATRA,15.57598644343959,2010-07
13,MAROTOKO,MAROTOKO,17.27265624149261,2010-07
1,RANOMAFANA,RANOMAFANA,14.061925867470013,2010-07
10,TSARATANANA,TSARATANANA,16.267865699722552,2010-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.586907067842375,2010-08
4,AMBOHIMIERA,AMBOHIMIERA,14.285157137043988,2010-08
9,ANALAMPASINA,ANALAMPASINA,14.579276521446097,2010-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.014084363654757,2010-08
7,AMBIABE,ANDRORANGAVOLA,16.278581630049224,2010-08
14,ANTARETRA,ANTARETRA,17.134352200949845,2010-08
15,ANTSINDRA,ANTSINDRA,16.35933648327508,2010-08
5,AMPASINAMBO,FASINTSARA,14.070422468463665,2010-08
11,FASINTSARA,FASINTSARA,15.402383796291375,2010-08
8,IFANADIANA,IFANADIANA,16.414195674554033,2010-08
3,KELILALINA,KELILALINA,15.529997284146798,2010-08
12,MAROHARATRA,MAROHARATRA,15.8196962085514,2010-08
13,MAROTOKO,MAROTOKO,17.50721241570899,2010-08
1,RANOMAFANA,RANOMAFANA,14.294153081924076,2010-08
10,TSARATANANA,TSARATANANA,16.47657583948632,2010-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.49156812550227,2010-09
4,AMBOHIMIERA,AMBOHIMIERA,16.544223875152106,2010-09
